Type,min_length,max_length,Run1,Run2,Similarity
GRUA-GRUA,50,55,15,28,0.1276220706208416
GRUA-GRUA,50,55,15,29,4.007519844355276e-15
GRUA-GRUA,50,55,15,30,-9.293924691767414e-15
GRUA-GRUA,50,55,16,0,0.3681513253400406
GRUA-GRUA,50,55,16,1,0.40724840867521794
GRUA-GRUA,50,55,16,2,0.6438484525860604
GRUA-GRUA,50,55,16,3,0.11951026657743373
GRUA-GRUA,50,55,16,4,0.25193479574007693
GRUA-GRUA,50,55,16,5,-0.0076755197606776585
GRUA-GRUA,50,55,16,6,-0.31472844915538206
GRUA-GRUA,50,55,16,7,0.2640933037189905
GRUA-GRUA,50,55,16,8,0.4984007028652553
GRUA-GRUA,50,55,16,9,0.019346642718906952
GRUA-GRUA,50,55,16,10,-0.04106774647499885
GRUA-GRUA,50,55,16,11,0.5044609496013193
GRUA-GRUA,50,55,16,12,0.46023717214613585
GRUA-GRUA,50,55,16,13,0.036914587888828045
GRUA-GRUA,50,55,16,14,0.1446411713141428
GRUA-GRUA,50,55,16,15,-0.009618196995023726
GRUA-GRUA,50,55,16,17,0.18382229177283493
GRUA-GRUA,50,55,16,18,0.20290036810975687
GRUA-GRUA,50,55,16,19,0.03291609745189847
GRUA-GRUA,50,55,16,20,-0.3557057405033798
GRUA-GRUA,50,55,16,21,0.32815786653097206
GRUA-GRUA,50,55,16,22,0.0535273039268408
GRUA-GRUA,50,55,16,23,1.7762356895712797e-16
GRUA-GRUA,50,55,16,24,0.25239690511854157
GRUA-GRUA,50,55,16,25,0.08381358103898852
GRUA-GRUA,50,55,16,26,0.4873981444763563
GRUA-GRUA,50,55,16,27,0.3127599586608174
GRUA-GRUA,50,55,16,28,0.3182400509276129
GRUA-GRUA,50,55,16,29,0.06158902171826554
GRUA-GRUA,50,55,16,30,0.2896920999059821
GRUA-GRUA,50,55,17,0,0.09817059592591945
GRUA-GRUA,50,55,17,1,0.2774168544621737
GRUA-GRUA,50,55,17,2,0.31967323224743577
GRUA-GRUA,50,55,17,3,0.4592111289613781
GRUA-GRUA,50,55,17,4,0.3711137966789103
GRUA-GRUA,50,55,17,5,0.25329216556934897
GRUA-GRUA,50,55,17,6,-0.06148405658984623
GRUA-GRUA,50,55,17,7,0.3258634096604206
GRUA-GRUA,50,55,17,8,0.3394261527572411
GRUA-GRUA,50,55,17,9,0.3671871751275854
GRUA-GRUA,50,55,17,10,0.2819416321902155
GRUA-GRUA,50,55,17,11,0.3801478172679684
GRUA-GRUA,50,55,17,12,0.3623149865901185
GRUA-GRUA,50,55,17,13,0.42414582781724275
GRUA-GRUA,50,55,17,14,0.1030466028948096
GRUA-GRUA,50,55,17,15,0.25994554739074305
GRUA-GRUA,50,55,17,16,0.18382229177283493
GRUA-GRUA,50,55,17,18,0.31394589875804985
GRUA-GRUA,50,55,17,19,0.13244141878593957
GRUA-GRUA,50,55,17,20,-0.3373611945703872
GRUA-GRUA,50,55,17,21,0.23035136018143604
GRUA-GRUA,50,55,17,22,0.11008422040981153
GRUA-GRUA,50,55,17,23,-5.445073973758723e-16
GRUA-GRUA,50,55,17,24,0.20959916573292733
GRUA-GRUA,50,55,17,25,0.3931308212911626
GRUA-GRUA,50,55,17,26,0.4095654848492306
GRUA-GRUA,50,55,17,27,0.48527841826024454
GRUA-GRUA,50,55,17,28,0.08448629980073022
GRUA-GRUA,50,55,17,29,0.1669767841388709
GRUA-GRUA,50,55,17,30,0.19871321319918195
GRUA-GRUA,50,55,18,0,0.22166424888785913
GRUA-GRUA,50,55,18,1,0.37908906564566036
GRUA-GRUA,50,55,18,2,0.5841854476260095
GRUA-GRUA,50,55,18,3,0.3960091009107354
GRUA-GRUA,50,55,18,4,0.5407487158471933
GRUA-GRUA,50,55,18,5,0.09679951724531476
GRUA-GRUA,50,55,18,6,-0.3771250680657271
GRUA-GRUA,50,55,18,7,0.3087447801208425
GRUA-GRUA,50,55,18,8,0.4976492536947717
GRUA-GRUA,50,55,18,9,0.14253882226444434
GRUA-GRUA,50,55,18,10,0.14649497897267683
GRUA-GRUA,50,55,18,11,0.4571705553898131
GRUA-GRUA,50,55,18,12,0.5218079652185533
GRUA-GRUA,50,55,18,13,0.2779870411550528
GRUA-GRUA,50,55,18,14,-0.025301799332428793
GRUA-GRUA,50,55,18,15,0.2205399826182987
GRUA-GRUA,50,55,18,16,0.20290036810975687
GRUA-GRUA,50,55,18,17,0.31394589875804985
GRUA-GRUA,50,55,18,19,0.24568222700939707
GRUA-GRUA,50,55,18,20,-0.7143212042562418
GRUA-GRUA,50,55,18,21,0.34016626901558533
GRUA-GRUA,50,55,18,22,0.0961134114356481
GRUA-GRUA,50,55,18,23,-2.929625878958014e-16
GRUA-GRUA,50,55,18,24,0.6244178791572964
GRUA-GRUA,50,55,18,25,0.4090550174490817
GRUA-GRUA,50,55,18,26,0.7001236564573767
GRUA-GRUA,50,55,18,27,0.48619700385451636
GRUA-GRUA,50,55,18,28,0.31078341061249926
GRUA-GRUA,50,55,18,29,0.4799450857165941
GRUA-GRUA,50,55,18,30,0.4109317081464222
GRUA-GRUA,50,55,19,0,-0.3299139906397439
GRUA-GRUA,50,55,19,1,0.17231160854942174
GRUA-GRUA,50,55,19,2,0.17061272043595369
GRUA-GRUA,50,55,19,3,0.5619646211205909
GRUA-GRUA,50,55,19,4,0.44452002201500695
GRUA-GRUA,50,55,19,5,0.1562746846897516
GRUA-GRUA,50,55,19,6,0.0402485096131483
GRUA-GRUA,50,55,19,7,0.12612035284449713
GRUA-GRUA,50,55,19,8,0.10042709779867502
GRUA-GRUA,50,55,19,9,0.13747457839323513
GRUA-GRUA,50,55,19,10,-0.32010514180184557
GRUA-GRUA,50,55,19,11,0.07029204153137723
GRUA-GRUA,50,55,19,12,0.09560761993739725
GRUA-GRUA,50,55,19,13,0.33767020551991667
GRUA-GRUA,50,55,19,14,-0.4247070378039557
GRUA-GRUA,50,55,19,15,0.4465540893148785
GRUA-GRUA,50,55,19,16,0.03291609745189847
GRUA-GRUA,50,55,19,17,0.13244141878593957
GRUA-GRUA,50,55,19,18,0.24568222700939707
GRUA-GRUA,50,55,19,20,-0.04092760367184684
GRUA-GRUA,50,55,19,21,-0.02225922036649533
GRUA-GRUA,50,55,19,22,0.413626687870415
GRUA-GRUA,50,55,19,23,-6.588774558465051e-16
GRUA-GRUA,50,55,19,24,0.3997256730770765
GRUA-GRUA,50,55,19,25,0.4887638523538564
GRUA-GRUA,50,55,19,26,0.12228774149517757
GRUA-GRUA,50,55,19,27,0.013829108936766935
GRUA-GRUA,50,55,19,28,0.0949379095678213
GRUA-GRUA,50,55,19,29,0.013081462743248902
GRUA-GRUA,50,55,19,30,0.08541393673120658
GRUA-GRUA,50,55,20,0,-0.2049711490421894
GRUA-GRUA,50,55,20,1,-0.4151424438209505
GRUA-GRUA,50,55,20,2,-0.5832911179961066
GRUA-GRUA,50,55,20,3,-0.09621385901076214
GRUA-GRUA,50,55,20,4,-0.3453859340379842
GRUA-GRUA,50,55,20,5,-6.918228530109296e-16
GRUA-GRUA,50,55,20,6,0.5306460754703907
GRUA-GRUA,50,55,20,7,-0.28479169449926145
GRUA-GRUA,50,55,20,8,-0.3833826574143502
GRUA-GRUA,50,55,20,9,0.06388297364207149
GRUA-GRUA,50,55,20,10,-0.03738246052196695
GRUA-GRUA,50,55,20,11,-0.5296934008001246
GRUA-GRUA,50,55,20,12,-0.6230715910281579
GRUA-GRUA,50,55,20,13,-0.022895227314459147
GRUA-GRUA,50,55,20,14,-0.11575039781488636
GRUA-GRUA,50,55,20,15,-1.0591751520875655e-14
GRUA-GRUA,50,55,20,16,-0.3557057405033798
GRUA-GRUA,50,55,20,17,-0.3373611945703872
GRUA-GRUA,50,55,20,18,-0.7143212042562418
GRUA-GRUA,50,55,20,19,-0.04092760367184684
GRUA-GRUA,50,55,20,21,-0.4441139319491344
GRUA-GRUA,50,55,20,22,-0.0044778340720002365
GRUA-GRUA,50,55,20,23,-3.855064026269349e-16
GRUA-GRUA,50,55,20,24,-0.32909647950569143
GRUA-GRUA,50,55,20,25,-0.2769734583037379
GRUA-GRUA,50,55,20,26,-0.6710006591368523
GRUA-GRUA,50,55,20,27,-0.40383348181972034
GRUA-GRUA,50,55,20,28,-0.37657988572451334
GRUA-GRUA,50,55,20,29,-0.5233372256205118
GRUA-GRUA,50,55,20,30,-0.3511285680883393
GRUA-GRUA,50,55,21,0,0.30097498084897756
GRUA-GRUA,50,55,21,1,0.05614273873399519
GRUA-GRUA,50,55,21,2,0.46574209348558204
GRUA-GRUA,50,55,21,3,0.16820701457069842
GRUA-GRUA,50,55,21,4,-0.051205708024646676
GRUA-GRUA,50,55,21,5,-0.21220105033300335
GRUA-GRUA,50,55,21,6,-0.5729367308992235
GRUA-GRUA,50,55,21,7,0.5559436731241016
GRUA-GRUA,50,55,21,8,0.2512636372490571
GRUA-GRUA,50,55,21,9,-0.10238107592665419
GRUA-GRUA,50,55,21,10,-0.05305083740465265
GRUA-GRUA,50,55,21,11,0.3400275120975955
GRUA-GRUA,50,55,21,12,0.30494772969388023
GRUA-GRUA,50,55,21,13,0.06537999509569874
GRUA-GRUA,50,55,21,14,0.22404984584306503
GRUA-GRUA,50,55,21,15,-0.29838425285149694
GRUA-GRUA,50,55,21,16,0.32815786653097206
GRUA-GRUA,50,55,21,17,0.23035136018143604
GRUA-GRUA,50,55,21,18,0.34016626901558533
GRUA-GRUA,50,55,21,19,-0.02225922036649533
GRUA-GRUA,50,55,21,20,-0.4441139319491344
GRUA-GRUA,50,55,21,22,-0.024322677158458733
GRUA-GRUA,50,55,21,23,5.712999558394057e-16
GRUA-GRUA,50,55,21,24,0.14496624403590797
GRUA-GRUA,50,55,21,25,0.24391083701720967
GRUA-GRUA,50,55,21,26,0.45453405582209366
GRUA-GRUA,50,55,21,27,0.2418699604555929
GRUA-GRUA,50,55,21,28,0.21355047900247298
GRUA-GRUA,50,55,21,29,0.42177544568979985
GRUA-GRUA,50,55,21,30,0.2012752623838671
GRUA-GRUA,50,55,22,0,-0.131790412958921
GRUA-GRUA,50,55,22,1,0.14126685412356454
GRUA-GRUA,50,55,22,2,0.2721965784145297
GRUA-GRUA,50,55,22,3,0.5011749164748842
GRUA-GRUA,50,55,22,4,0.26188415584045405
GRUA-GRUA,50,55,22,5,-0.26270042860483983
GRUA-GRUA,50,55,22,6,0.2675464349171384
GRUA-GRUA,50,55,22,7,0.17382988064518132
GRUA-GRUA,50,55,22,8,0.05094474368673423
GRUA-GRUA,50,55,22,9,0.10798208801560394
GRUA-GRUA,50,55,22,10,-0.18774989336345146
GRUA-GRUA,50,55,22,11,0.04876591044023085
GRUA-GRUA,50,55,22,12,0.06163196799388235
GRUA-GRUA,50,55,22,13,-0.10587515151360323
GRUA-GRUA,50,55,22,14,-0.11431171084534889
GRUA-GRUA,50,55,22,15,0.16911022037375992
GRUA-GRUA,50,55,22,16,0.0535273039268408
GRUA-GRUA,50,55,22,17,0.11008422040981153
GRUA-GRUA,50,55,22,18,0.0961134114356481
GRUA-GRUA,50,55,22,19,0.413626687870415
GRUA-GRUA,50,55,22,20,-0.0044778340720002365
GRUA-GRUA,50,55,22,21,-0.024322677158458733
GRUA-GRUA,50,55,22,23,-8.058915118080833e-16
GRUA-GRUA,50,55,22,24,0.3239533397595989
GRUA-GRUA,50,55,22,25,0.16762935098828288
GRUA-GRUA,50,55,22,26,0.07205510067894291
GRUA-GRUA,50,55,22,27,0.2917753258232406
GRUA-GRUA,50,55,22,28,0.07293584444190497
GRUA-GRUA,50,55,22,29,-0.0006227994454467284
GRUA-GRUA,50,55,22,30,0.015120923335971754
GRUA-GRUA,50,55,23,0,5.480494988937622e-16
GRUA-GRUA,50,55,23,1,-2.954881357393643e-16
GRUA-GRUA,50,55,23,2,-2.2568435936127703e-17
GRUA-GRUA,50,55,23,3,-1.0994894743291363e-15
GRUA-GRUA,50,55,23,4,-7.931746550557941e-16
GRUA-GRUA,50,55,23,5,-3.8618023529757406e-16
GRUA-GRUA,50,55,23,6,-8.9081788590448e-16
GRUA-GRUA,50,55,23,7,3.537372999355692e-17
GRUA-GRUA,50,55,23,8,-2.1457869798303293e-16
GRUA-GRUA,50,55,23,9,-5.926612740048171e-16
GRUA-GRUA,50,55,23,10,-1.1176429980678073e-16
GRUA-GRUA,50,55,23,11,1.0602292119160273e-16
GRUA-GRUA,50,55,23,12,-1.1549110750395873e-16
GRUA-GRUA,50,55,23,13,-6.665390454469313e-16
GRUA-GRUA,50,55,23,14,3.333633555853057e-16
GRUA-GRUA,50,55,23,15,-1.0403560589851195e-15
GRUA-GRUA,50,55,23,16,1.7762356895712797e-16
GRUA-GRUA,50,55,23,17,-5.445073973758723e-16
GRUA-GRUA,50,55,23,18,-2.929625878958014e-16
GRUA-GRUA,50,55,23,19,-6.588774558465051e-16
GRUA-GRUA,50,55,23,20,-3.855064026269349e-16
GRUA-GRUA,50,55,23,21,5.712999558394057e-16
GRUA-GRUA,50,55,23,22,-8.058915118080833e-16
GRUA-GRUA,50,55,23,24,-5.887150269275931e-16
GRUA-GRUA,50,55,23,25,-5.351958722380565e-17
GRUA-GRUA,50,55,23,26,4.7433942265378684e-17
GRUA-GRUA,50,55,23,27,-4.982383377671187e-16
GRUA-GRUA,50,55,23,28,-1.8127914753960167e-16
GRUA-GRUA,50,55,23,29,1.4525917092684108e-16
GRUA-GRUA,50,55,23,30,2.7461166415535637e-29
GRUA-GRUA,50,55,24,0,0.0872067099924563
GRUA-GRUA,50,55,24,1,0.3835740658462998
GRUA-GRUA,50,55,24,2,0.5363912967164057
GRUA-GRUA,50,55,24,3,0.5861514459028067
GRUA-GRUA,50,55,24,4,0.8537996017511348
GRUA-GRUA,50,55,24,5,0.21144032588184536
GRUA-GRUA,50,55,24,6,-0.09816308233124807
GRUA-GRUA,50,55,24,7,-0.017321518324873858
GRUA-GRUA,50,55,24,8,0.2947843648106131
GRUA-GRUA,50,55,24,9,0.3291001110354226
GRUA-GRUA,50,55,24,10,0.31251403772617686
GRUA-GRUA,50,55,24,11,0.5435302027982698
GRUA-GRUA,50,55,24,12,0.40148324147503367
GRUA-GRUA,50,55,24,13,0.4506527915539792
GRUA-GRUA,50,55,24,14,-0.30818971941026
GRUA-GRUA,50,55,24,15,0.58660835568943
GRUA-GRUA,50,55,24,16,0.25239690511854157
GRUA-GRUA,50,55,24,17,0.20959916573292733
GRUA-GRUA,50,55,24,18,0.6244178791572964
GRUA-GRUA,50,55,24,19,0.3997256730770765
GRUA-GRUA,50,55,24,20,-0.32909647950569143
GRUA-GRUA,50,55,24,21,0.14496624403590797
GRUA-GRUA,50,55,24,22,0.3239533397595989
GRUA-GRUA,50,55,24,23,-5.887150269275931e-16
GRUA-GRUA,50,55,24,25,0.3407276675104798
GRUA-GRUA,50,55,24,26,0.6071482076855448
GRUA-GRUA,50,55,24,27,0.4437107292574899
GRUA-GRUA,50,55,24,28,0.22071822145238063
GRUA-GRUA,50,55,24,29,0.1785573431115465
GRUA-GRUA,50,55,24,30,0.5179569663906869
GRUA-GRUA,50,55,25,0,0.013376813604290827
GRUA-GRUA,50,55,25,1,0.09504573808092277
GRUA-GRUA,50,55,25,2,0.34766918009071107
GRUA-GRUA,50,55,25,3,0.3786497014234679
GRUA-GRUA,50,55,25,4,0.3410692207753351
GRUA-GRUA,50,55,25,5,0.09321083995492009
GRUA-GRUA,50,55,25,6,-0.28405362549055846
GRUA-GRUA,50,55,25,7,0.22331064425672859
GRUA-GRUA,50,55,25,8,0.31591243522150847
GRUA-GRUA,50,55,25,9,0.3431791953354395
GRUA-GRUA,50,55,25,10,0.034451988559547675
GRUA-GRUA,50,55,25,11,0.3330412617797475
GRUA-GRUA,50,55,25,12,0.21012026862073663
GRUA-GRUA,50,55,25,13,0.2685060138916203
GRUA-GRUA,50,55,25,14,-0.26559352658801844
GRUA-GRUA,50,55,25,15,0.21147753341703748
GRUA-GRUA,50,55,25,16,0.08381358103898852
GRUA-GRUA,50,55,25,17,0.3931308212911626
GRUA-GRUA,50,55,25,18,0.4090550174490817
GRUA-GRUA,50,55,25,19,0.4887638523538564
GRUA-GRUA,50,55,25,20,-0.2769734583037379
GRUA-GRUA,50,55,25,21,0.24391083701720967
GRUA-GRUA,50,55,25,22,0.16762935098828288
GRUA-GRUA,50,55,25,23,-5.351958722380565e-17
GRUA-GRUA,50,55,25,24,0.3407276675104798
GRUA-GRUA,50,55,25,26,0.335369924937752
GRUA-GRUA,50,55,25,27,0.1625619582542168
GRUA-GRUA,50,55,25,28,0.10372011595640519
GRUA-GRUA,50,55,25,29,0.2965243310630836
GRUA-GRUA,50,55,25,30,0.11016752809445061
GRUA-GRUA,50,55,26,0,0.5130751446284963
GRUA-GRUA,50,55,26,1,0.6314559093474794
GRUA-GRUA,50,55,26,2,0.7632669872576607
GRUA-GRUA,50,55,26,3,0.30871058906870996
GRUA-GRUA,50,55,26,4,0.5811506938233677
GRUA-GRUA,50,55,26,5,0.1118711888494486
GRUA-GRUA,50,55,26,6,-0.5032371062572032
GRUA-GRUA,50,55,26,7,0.3283608123155428
GRUA-GRUA,50,55,26,8,0.6300241236088006
GRUA-GRUA,50,55,26,9,0.10504104543689347
GRUA-GRUA,50,55,26,10,0.14853330982975496
GRUA-GRUA,50,55,26,11,0.8483663253799623
GRUA-GRUA,50,55,26,12,0.7795083558201796
GRUA-GRUA,50,55,26,13,0.1917278117163362
GRUA-GRUA,50,55,26,14,0.09345308992966554
GRUA-GRUA,50,55,26,15,0.1570577158444959
GRUA-GRUA,50,55,26,16,0.4873981444763563
GRUA-GRUA,50,55,26,17,0.4095654848492306
GRUA-GRUA,50,55,26,18,0.7001236564573767
GRUA-GRUA,50,55,26,19,0.12228774149517757
GRUA-GRUA,50,55,26,20,-0.6710006591368523
GRUA-GRUA,50,55,26,21,0.45453405582209366
GRUA-GRUA,50,55,26,22,0.07205510067894291
GRUA-GRUA,50,55,26,23,4.7433942265378684e-17
GRUA-GRUA,50,55,26,24,0.6071482076855448
GRUA-GRUA,50,55,26,25,0.335369924937752
GRUA-GRUA,50,55,26,27,0.5988256871912281
GRUA-GRUA,50,55,26,28,0.4022406066231915
GRUA-GRUA,50,55,26,29,0.2537800211070971
GRUA-GRUA,50,55,26,30,0.6710741159500881
GRUA-GRUA,50,55,27,0,0.06938787414265163
GRUA-GRUA,50,55,27,1,0.41100159076645115
GRUA-GRUA,50,55,27,2,0.6331022446690624
GRUA-GRUA,50,55,27,3,0.524434397494205
GRUA-GRUA,50,55,27,4,0.5603472206823797
GRUA-GRUA,50,55,27,5,0.0710584162047975
GRUA-GRUA,50,55,27,6,0.001735446826319681
GRUA-GRUA,50,55,27,7,0.516812538032586
GRUA-GRUA,50,55,27,8,0.4304757263200549
GRUA-GRUA,50,55,27,9,0.24972884834447964
GRUA-GRUA,50,55,27,10,0.5077193817918226
GRUA-GRUA,50,55,27,11,0.5172936263283561
GRUA-GRUA,50,55,27,12,0.47421359275065156
GRUA-GRUA,50,55,27,13,0.3652056265160277
GRUA-GRUA,50,55,27,14,0.5086868757440106
GRUA-GRUA,50,55,27,15,0.2688857778223275
GRUA-GRUA,50,55,27,16,0.3127599586608174
GRUA-GRUA,50,55,27,17,0.48527841826024454
GRUA-GRUA,50,55,27,18,0.48619700385451636
GRUA-GRUA,50,55,27,19,0.013829108936766935
GRUA-GRUA,50,55,27,20,-0.40383348181972034
GRUA-GRUA,50,55,27,21,0.2418699604555929
GRUA-GRUA,50,55,27,22,0.2917753258232406
GRUA-GRUA,50,55,27,23,-4.982383377671187e-16
GRUA-GRUA,50,55,27,24,0.4437107292574899
GRUA-GRUA,50,55,27,25,0.1625619582542168
GRUA-GRUA,50,55,27,26,0.5988256871912281
GRUA-GRUA,50,55,27,28,0.22426735231742317
GRUA-GRUA,50,55,27,29,0.28231431172249605
GRUA-GRUA,50,55,27,30,0.3670023755495198
GRUA-GRUA,50,55,28,0,0.19010174380072004
GRUA-GRUA,50,55,28,1,0.6072747972465989
GRUA-GRUA,50,55,28,2,0.6085332359075286
GRUA-GRUA,50,55,28,3,0.2173724753461152
GRUA-GRUA,50,55,28,4,0.2768928341121792
GRUA-GRUA,50,55,28,5,0.09632023301330908
GRUA-GRUA,50,55,28,6,-0.35679660154781306
GRUA-GRUA,50,55,28,7,0.10471286830321058
GRUA-GRUA,50,55,28,8,0.34719040052585043
GRUA-GRUA,50,55,28,9,-0.01390220410514751
GRUA-GRUA,50,55,28,10,-0.05324093655321424
GRUA-GRUA,50,55,28,11,0.5126864618899271
GRUA-GRUA,50,55,28,12,0.6281398665140641
GRUA-GRUA,50,55,28,13,0.0294815806275073
GRUA-GRUA,50,55,28,14,-0.06628712616172767
GRUA-GRUA,50,55,28,15,0.1276220706208416
GRUA-GRUA,50,55,28,16,0.3182400509276129
GRUA-GRUA,50,55,28,17,0.08448629980073022
GRUA-GRUA,50,55,28,18,0.31078341061249926
GRUA-GRUA,50,55,28,19,0.0949379095678213
GRUA-GRUA,50,55,28,20,-0.37657988572451334
GRUA-GRUA,50,55,28,21,0.21355047900247298
GRUA-GRUA,50,55,28,22,0.07293584444190497
GRUA-GRUA,50,55,28,23,-1.8127914753960167e-16
GRUA-GRUA,50,55,28,24,0.22071822145238063
GRUA-GRUA,50,55,28,25,0.10372011595640519
GRUA-GRUA,50,55,28,26,0.4022406066231915
GRUA-GRUA,50,55,28,27,0.22426735231742317
GRUA-GRUA,50,55,28,29,0.5862064159722381
GRUA-GRUA,50,55,28,30,0.32601834829204634
GRUA-GRUA,50,55,29,0,0.023890195388667296
GRUA-GRUA,50,55,29,1,0.2593009986074191
GRUA-GRUA,50,55,29,2,0.5442625244933579
GRUA-GRUA,50,55,29,3,0.10389951019922275
GRUA-GRUA,50,55,29,4,0.1424845878288385
GRUA-GRUA,50,55,29,5,1.9507301448252056e-14
GRUA-GRUA,50,55,29,6,-0.3931800380669356
GRUA-GRUA,50,55,29,7,0.18362359263259861
GRUA-GRUA,50,55,29,8,0.018655051852972483
GRUA-GRUA,50,55,29,9,-0.031395658565536874
GRUA-GRUA,50,55,29,10,0.09028553789586098
GRUA-GRUA,50,55,29,11,0.3278156430109882
GRUA-GRUA,50,55,29,12,0.27468921228833804
GRUA-GRUA,50,55,29,13,0.03584794112777377
GRUA-GRUA,50,55,29,14,0.06989455037774467
GRUA-GRUA,50,55,29,15,4.007519844355276e-15
GRUA-GRUA,50,55,29,16,0.06158902171826554
GRUA-GRUA,50,55,29,17,0.1669767841388709
GRUA-GRUA,50,55,29,18,0.4799450857165941
GRUA-GRUA,50,55,29,19,0.013081462743248902
GRUA-GRUA,50,55,29,20,-0.5233372256205118
GRUA-GRUA,50,55,29,21,0.42177544568979985
GRUA-GRUA,50,55,29,22,-0.0006227994454467284
GRUA-GRUA,50,55,29,23,1.4525917092684108e-16
GRUA-GRUA,50,55,29,24,0.1785573431115465
GRUA-GRUA,50,55,29,25,0.2965243310630836
GRUA-GRUA,50,55,29,26,0.2537800211070971
GRUA-GRUA,50,55,29,27,0.28231431172249605
GRUA-GRUA,50,55,29,28,0.5862064159722381
GRUA-GRUA,50,55,29,30,0.21843721378606162
GRUA-GRUA,50,55,30,0,0.38391177071639765
GRUA-GRUA,50,55,30,1,0.5562992212234984
GRUA-GRUA,50,55,30,2,0.4177857738852584
GRUA-GRUA,50,55,30,3,0.10287091187894135
GRUA-GRUA,50,55,30,4,0.38073822736918905
GRUA-GRUA,50,55,30,5,1.3863873565970122e-14
GRUA-GRUA,50,55,30,6,-0.34802341692524763
GRUA-GRUA,50,55,30,7,0.2528049550851014
GRUA-GRUA,50,55,30,8,0.16460313959784156
GRUA-GRUA,50,55,30,9,-0.012028835255632283
GRUA-GRUA,50,55,30,10,0.09273019641174768
GRUA-GRUA,50,55,30,11,0.7949646017931449
GRUA-GRUA,50,55,30,12,0.5338943885150662
GRUA-GRUA,50,55,30,13,0.03131504186962239
GRUA-GRUA,50,55,30,14,0.1603479695749332
GRUA-GRUA,50,55,30,15,-9.293924691767414e-15
GRUA-GRUA,50,55,30,16,0.2896920999059821
GRUA-GRUA,50,55,30,17,0.19871321319918195
GRUA-GRUA,50,55,30,18,0.4109317081464222
GRUA-GRUA,50,55,30,19,0.08541393673120658
GRUA-GRUA,50,55,30,20,-0.3511285680883393
GRUA-GRUA,50,55,30,21,0.2012752623838671
GRUA-GRUA,50,55,30,22,0.015120923335971754
GRUA-GRUA,50,55,30,23,2.7461166415535637e-29
GRUA-GRUA,50,55,30,24,0.5179569663906869
GRUA-GRUA,50,55,30,25,0.11016752809445061
GRUA-GRUA,50,55,30,26,0.6710741159500881
GRUA-GRUA,50,55,30,27,0.3670023755495198
GRUA-GRUA,50,55,30,28,0.32601834829204634
GRUA-GRUA,50,55,30,29,0.21843721378606162
RNN-RNNA,10,10,0,0,0.6610396168808426
RNN-RNNA,10,10,0,1,0.32253783136346714
RNN-RNNA,10,10,0,2,0.591065951996052
RNN-RNNA,10,10,0,3,0.7753705041909805
RNN-RNNA,10,10,0,4,0.7315721135138256
RNN-RNNA,10,10,0,5,0.4463698251604684
RNN-RNNA,10,10,0,6,0.10247277921458772
RNN-RNNA,10,10,0,7,0.3643763473099148
RNN-RNNA,10,10,0,8,0.5459270273209766
RNN-RNNA,10,10,0,9,0.5736445361188608
RNN-RNNA,10,10,0,10,0.48524489965225015
RNN-RNNA,10,10,0,11,0.46849875682209774
RNN-RNNA,10,10,0,12,0.34659721778209296
RNN-RNNA,10,10,0,13,0.580697413846208
RNN-RNNA,10,10,0,14,0.5106422426362119
RNN-RNNA,10,10,0,15,0.6073272676884042
RNN-RNNA,10,10,0,16,0.15621483651509405
RNN-RNNA,10,10,0,17,0.559331486799611
RNN-RNNA,10,10,0,18,0.22832507651754227
RNN-RNNA,10,10,0,19,0.6788599829493907
RNN-RNNA,10,10,0,20,0.5383731833200958
RNN-RNNA,10,10,0,21,0.5275502399276065
RNN-RNNA,10,10,0,22,0.7029674207302177
RNN-RNNA,10,10,0,23,0.6702352288453666
RNN-RNNA,10,10,0,24,0.6031095644833516
RNN-RNNA,10,10,0,25,0.47641635995482257
RNN-RNNA,10,10,0,26,0.7837688266474828
RNN-RNNA,10,10,0,27,0.7530065095623167
RNN-RNNA,10,10,0,28,0.7177553992663206
RNN-RNNA,10,10,0,29,0.6655566538026079
RNN-RNNA,10,10,0,30,0.26477055487054696
RNN-RNNA,10,10,1,0,0.5312597107491952
RNN-RNNA,10,10,1,1,0.6714746136322602
RNN-RNNA,10,10,1,2,0.5399038732941526
RNN-RNNA,10,10,1,3,0.1493928608154477
RNN-RNNA,10,10,1,4,0.2767866477539294
RNN-RNNA,10,10,1,5,0.6343329869055497
RNN-RNNA,10,10,1,6,0.42412339582285047
RNN-RNNA,10,10,1,7,0.7966015572485763
RNN-RNNA,10,10,1,8,0.6183119621219596
RNN-RNNA,10,10,1,9,0.6022305696609715
RNN-RNNA,10,10,1,10,0.7247925188348237
RNN-RNNA,10,10,1,11,0.6007101116422999
RNN-RNNA,10,10,1,12,0.677984771103374
RNN-RNNA,10,10,1,13,0.47905653206528176
RNN-RNNA,10,10,1,14,0.3528092117584341
RNN-RNNA,10,10,1,15,0.40073463375291873
RNN-RNNA,10,10,1,16,0.6675793371437082
RNN-RNNA,10,10,1,17,0.637130009184375
RNN-RNNA,10,10,1,18,0.6768798317534896
RNN-RNNA,10,10,1,19,0.6567965912117625
RNN-RNNA,10,10,1,20,0.4078188197024052
RNN-RNNA,10,10,1,21,0.3961558213547729
RNN-RNNA,10,10,1,22,0.49586393287497355
RNN-RNNA,10,10,1,23,0.27008153087197295
RNN-RNNA,10,10,1,24,0.5044857774479665
RNN-RNNA,10,10,1,25,0.26534013648600113
RNN-RNNA,10,10,1,26,0.3991624557047438
