,Model Identifier,Matrix
915,GRUA-30-30-16,"[[-0.01336088 -0.01336088 -0.01336088 -0.01336088 -0.01336088 -0.01336088
  -0.01336088 -0.01336088 -0.01336088 -0.00190841  0.         -0.01336088]
 [ 0.00373313  0.011282    0.00373313  0.00373313  0.00373313  0.00373313
  -0.04997944 -0.05785718  0.011282   -0.05164918  0.          0.00373313]]"
916,GRUA-30-30-17,"[[ 0.04504786  0.04504786 -0.0197816   0.04504786  0.00572461  0.17800253
   0.15923025 -0.0197816  -0.01547537  0.08025831  0.0313672   0.        ]
 [ 0.1966722   0.26775776  0.          0.26775776  0.21883287  0.12638232
   0.11900917  0.09526944  0.26775776  0.21883287  0.00538276  0.21883287]]"
917,GRUA-30-30-18,"[[ 0.05247104 -0.18604581 -0.01888489 -0.06150563 -0.17829407 -0.02631384
  -0.15449423 -0.1624023  -0.03572164 -0.06150563  0.         -0.06150563]
 [ 0.23864583  0.74469846  0.          0.74469846  0.53940521  0.60316233
   0.41684333  0.74469846  0.00989443  0.74469846  0.71714958  0.74469846]]"
918,GRUA-30-30-19,"[[ 0.11805696  0.01896459 -0.03359837  0.03341303  0.         -0.03359837
   0.11805696 -0.03359837 -0.01581126 -0.03359837  0.11805696  0.11805696]
 [ 0.12984246 -0.03561247  0.16203527 -0.06010416 -0.01115619 -0.01115619
   0.16203527 -0.01115619  0.0144864   0.         -0.06830235  0.04203527]]"
919,GRUA-30-30-20,"[[ 0.02459536 -0.00657772  0.00036118  0.01541761  0.         -0.00657772
  -0.00657772 -0.00657772 -0.00657772 -0.00657772 -0.00657772  0.00754357]
 [-0.03148244  0.07190759  0.07190759  0.          0.07190759 -0.03148244
   0.07190759  0.07190759  0.07190759  0.07190759  0.01794118  0.00211896]]"
920,GRUA-30-30-21,"[[0.0000000e+00 0.0000000e+00 4.4408921e-16 0.0000000e+00 0.0000000e+00
  8.8817842e-16 8.8817842e-16 4.4408921e-16 8.8817842e-16 0.0000000e+00
  0.0000000e+00 0.0000000e+00]
 [0.0000000e+00 0.0000000e+00 4.4408921e-16 0.0000000e+00 0.0000000e+00
  0.0000000e+00 0.0000000e+00 4.4408921e-16 0.0000000e+00 0.0000000e+00
  0.0000000e+00 4.4408921e-16]]"
921,GRUA-30-30-22,"[[ 6.87350731e-02  0.00000000e+00  3.43419701e-03  0.00000000e+00
   1.64130151e-02  4.44089210e-16  3.43419701e-03  6.34818288e-03
   4.44089210e-16  0.00000000e+00  0.00000000e+00  6.87350731e-02]
 [-5.50838317e-03 -5.50838317e-03  1.71286332e-02 -5.50838317e-03
   3.38440121e-01  2.91155802e-03  7.45053031e-02 -5.50838317e-03
   3.39604303e-02 -5.50838317e-03  1.21948126e-01  0.00000000e+00]]"
922,GRUA-30-30-23,"[[ 0.09494925 -0.03985141  0.09494925  0.          0.1352695  -0.0300115
  -0.03985141  0.1352695   0.1352695   0.1352695   0.1352695   0.1352695 ]
 [ 0.1804478   0.09362397  0.1804478   0.          0.02210952  0.1302523
   0.09362397  0.02210952  0.02210952  0.02210952  0.02210952  0.02210952]]"
923,GRUA-30-30-24,"[[-0.03978066  0.07372645  0.11539127  0.07372645  0.          0.07372645
  -0.04319506 -0.0705943  -0.07634873 -0.06979851 -0.06722765  0.02277514]
 [ 0.04085932 -0.02926406  0.         -0.07079979  0.00375532  0.09883057
  -0.05920956  0.13456705  0.15598414  0.13456705  0.05952817 -0.02932008]]"
924,GRUA-30-30-25,"[[ 0.12976622 -0.01137871  0.09474585  0.10591608  0.01556683  0.09211344
   0.          0.12024913 -0.02310681 -0.01137871  0.12024913  0.03972833]
 [ 0.1060915   0.1060915   0.12147678  0.11566689 -0.03680185  0.12147678
   0.15151215  0.          0.00483798  0.10860214  0.1060915   0.04499603]]"
925,GRUA-30-30-26,"[[ 0.06309084  0.02968125  0.13549807  0.00856867  0.          0.09940166
   0.01733775  0.14726735  0.14726735  0.00856867  0.00856867  0.00856867]
 [ 0.0731714   0.         -0.04491619  0.0731714  -0.04491619 -0.04491619
  -0.04491619 -0.03045572 -0.04491619  0.0731714   0.0731714   0.0731714 ]]"
926,GRUA-30-30-27,"[[ 0.42925347  0.42925347  0.05292554 -0.01857597  0.19006884  0.08238071
   0.          0.42925347 -0.0024841   0.42925347  0.42925347  0.02408995]
 [ 0.18768634 -0.02932108  0.75225442  0.80622083  0.37396122  0.54515488
   0.69183598  0.          0.80622083 -0.04889022 -0.04754126  0.50392535]]"
927,GRUA-30-30-28,"[[-0.04005184 -0.03934541 -0.01471159  0.00528841  0.         -0.02139087
  -0.03639702 -0.02992475 -0.03639702  0.00528841 -0.01730748 -0.04123037]
 [ 0.0498649   0.00382966 -0.02145268  0.         -0.02891486 -0.01742021
  -0.02345792  0.0337685  -0.0279363  -0.00545971  0.0498649   0.03741378]]"
928,GRUA-30-30-29,"[[ 0.03349581 -0.06075931  0.16325862  0.         -0.06075931  0.18832099
  -0.06075931  0.18832099  0.15241888 -0.06075931 -0.04705533  0.18832099]
 [-0.02043736 -0.03418524  0.14076947 -0.03418524 -0.03418524  0.18445949
  -0.03190562  0.14076947  0.22770333 -0.02700337  0.          0.16253083]]"
929,GRUA-30-30-30,"[[1.35267006e-01 1.35267006e-01 0.00000000e+00 8.28583688e-02
  0.00000000e+00 1.12179771e-01 2.22266750e-02 2.22266750e-02
  4.44089210e-16 1.53917362e-01 1.53917362e-01 1.14471213e-01]
 [4.44089210e-16 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 4.44089210e-16 8.88178420e-16 0.00000000e+00]]"
930,RNN-30-35-0,"[[0.01260343 0.98566223 0.12376007 0.98566223 0.         0.98566223
  0.98566223 0.01260343 0.32247851 0.37445104 0.77761697 0.37445104]
 [0.98124487 0.98124487 0.71599755 0.         0.98124487 0.
  0.         0.98124487 0.25956055 0.37474611 0.11328201 0.37474611]]"
931,RNN-30-35-1,"[[0.49694746 0.         0.68534759 0.68534759 0.00652113 0.68534759
  0.25400144 0.36529378 0.00652113 0.68534759 0.00652113 0.16226206]
 [0.5350366  0.99969676 0.         0.01036273 0.99969676 0.
  0.10433436 0.30233705 0.99969676 0.03037273 0.99969676 0.5350366 ]]"
932,RNN-30-35-2,"[[0.98000705 0.98000705 0.         0.28278358 0.49138206 0.98000705
  0.49138206 0.         0.         0.         0.1329504  0.28278358]
 [0.         0.01112996 0.91737888 0.44566561 0.19110576 0.
  0.19110576 0.91737888 0.91737888 0.91737888 0.62408129 0.44566561]]"
933,RNN-30-35-3,"[[0.18880336 0.54908857 0.97557518 0.43774011 0.92360265 0.43774011
  0.4396995  0.         0.33691112 0.97557518 0.33691112 0.97557518]
 [0.8533054  0.67993582 0.13411827 0.33370235 0.10446024 0.33370235
  0.33370235 0.87876043 0.2786046  0.13411827 0.2786046  0.        ]]"
934,RNN-30-35-4,"[[ 0.05601484  0.81643494  0.         -0.01920979  0.2652809   0.51101606
   0.81643494  0.7584339   0.81643494  0.2652809   0.49722766 -0.01920979]
 [ 1.          0.          1.          1.          0.71060237  0.50667143
   0.01017596  0.2368272   0.03069131  0.73142503  0.89634315  1.        ]]"
935,RNN-30-35-5,"[[0.42086311 0.18217646 0.91020726 0.         0.99072695 0.
  0.99072695 0.73518369 0.13269071 0.99072695 0.         0.99072695]
 [0.48024561 0.67360248 0.08959657 0.99737526 0.01095831 0.99737526
  0.01095831 0.66500196 0.21637721 0.48024561 0.99737526 0.        ]]"
936,RNN-30-35-6,"[[0.98412479 0.04852639 0.98412479 0.         0.98412479 0.06611148
  0.63213697 0.08611148 0.98412479 0.43985155 0.04852639 0.1800802 ]
 [0.         0.64274635 0.         0.14424984 0.25910472 0.59584679
  0.06350494 0.59584679 0.25910472 0.64274635 0.64274635 0.54443047]]"
937,RNN-30-35-7,"[[0.11739459 0.98719961 0.         0.11739459 0.98719961 0.95965073
  0.98719961 0.11739459 0.13814874 0.86114708 0.34955194 0.98719961]
 [0.9360147  0.03750172 0.65864992 0.9360147  0.         0.01463592
  0.         0.9360147  0.97501604 0.97501604 0.32829243 0.        ]]"
938,RNN-30-35-8,"[[0.93623195 0.88322805 0.         0.10969381 0.93623195 0.21591038
  0.93623195 0.45002419 0.68128713 0.91623195 0.02068726 0.18393786]
 [0.01769549 0.97906369 0.97906369 0.70085814 0.         0.59028751
  0.31018059 0.47698726 0.2175419  0.85356758 0.97906369 0.13445739]]"
939,RNN-30-35-9,"[[4.85341634e-01 6.75869626e-01 9.35887419e-01 9.35887419e-01
  2.23981228e-01 0.00000000e+00 9.35887419e-01 6.12818827e-02
  9.35887419e-01 0.00000000e+00 9.35887419e-01 4.85341634e-01]
 [9.39137352e-01 9.39137352e-01 2.44397354e-01 5.69811451e-01
  1.55583333e-01 9.39137352e-01 5.33837258e-06 8.60194515e-01
  4.50665178e-01 9.39137352e-01 0.00000000e+00 9.39137352e-01]]"
940,RNN-30-35-10,"[[0.         0.3068591  0.05426011 0.78921121 0.98205334 0.98205334
  0.98205334 0.98205334 0.98205334 0.         0.         0.56882021]
 [0.99518476 0.64958268 0.8837908  0.86137324 0.         0.06930056
  0.06930056 0.18568884 0.09161668 0.99518476 0.99518476 0.39373907]]"
941,RNN-30-35-11,"[[ 0.52943794  0.52943794  0.01297201  0.50109327 -0.0295319  -0.0295319
  -0.0295319   0.3822504   0.          0.11865223  0.09654308 -0.02093138]
 [ 0.09987755  0.00120659  0.88975452  0.01935786  0.99469786  0.99469786
   0.99469786  0.47904226  0.          0.53798239  0.56553127  0.99469786]]"
942,RNN-30-35-12,"[[ 0.          0.53535789  0.97291794  0.          0.56120146  0.4641243
   0.19852764  0.01170381  0.97291794  0.97291794  0.97291794  0.97291794]
 [ 0.83403101  0.13772034 -0.0298777   0.83403101  0.31772034  0.83403101
   0.83403101 -0.02301434 -0.0298777   0.         -0.0298777   0.38075796]]"
943,RNN-30-35-13,"[[ 0.13394281  0.4647967   0.87376102  0.87376102  0.          0.0804745
   0.87376102  0.87376102  0.0804745   0.87376102 -0.02454924  0.87376102]
 [ 0.91447048  0.6407955   0.07321093 -0.00303215  0.91447048  0.91447048
   0.31224333 -0.00303215  0.91447048 -0.00303215  0.          0.11339361]]"
944,RNN-30-35-14,"[[0.03770068 0.56570052 0.7125526  0.31845649 0.02801441 0.02801441
  0.31845649 0.7125526  0.7125526  0.         0.27316324 0.7125526 ]
 [0.98916828 0.19806422 0.         0.98916828 0.98916828 0.98916828
  0.4993797  0.         0.         0.04698568 0.4993797  0.26692857]]"
945,RNN-30-35-15,"[[0.98117684 0.40168408 0.05959051 0.89010172 0.98117684 0.
  0.70528219 0.98117684 0.02516346 0.40168408 0.25302898 0.98117684]
 [0.00917623 0.9953211  0.9953211  0.36538808 0.13389502 0.9953211
  0.56136023 0.         0.9953211  0.9953211  0.80136023 0.00917623]]"
946,RNN-30-35-16,"[[0.60572949 0.60572949 0.69871809 0.47296668 0.54233193 0.02475446
  0.         0.52616658 0.18814215 0.07985293 0.60572949 0.32134803]
 [0.19500846 0.34595644 0.02147606 0.60271458 0.60271458 0.00226063
  0.60271458 0.60271458 0.31350532 0.60271458 0.         0.55436991]]"
947,RNN-30-35-17,"[[0.40244008 0.88363808 0.98365817 0.98365817 0.98365817 0.09693307
  0.62056886 0.         0.1721773  0.62056886 0.32164832 0.98365817]
 [0.62925027 0.2782958  0.01824107 0.20173822 0.01824107 0.73623257
  0.         0.75232898 0.75232898 0.         0.52688925 0.2782958 ]]"
948,RNN-30-35-18,"[[ 0.93473694  0.98003019  0.          0.05808801  0.05808801  0.98003019
   0.03053914  0.98003019  0.9251615   0.29254429  0.05808801  0.98003019]
 [ 0.70996942 -0.00803915  0.58421628  0.70996942  0.70996942 -0.00803915
   0.70996942 -0.00803915  0.          0.20391062  0.70996942 -0.00803915]]"
949,RNN-30-35-19,"[[0.78634687 0.99865871 0.         0.02107096 0.         0.49287241
  0.         0.62897244 0.99865871 0.29868229 0.78634687 0.99865871]
 [0.15059802 0.99172173 0.99172173 0.30935516 0.99172173 0.21666028
  0.99172173 0.37220366 0.         0.47806652 0.08046596 0.99172173]]"
950,RNN-30-35-20,"[[0.98325769 0.50059209 0.0211313  0.98325769 0.88945857 0.00756316
  0.0211313  0.         0.0211313  0.03204659 0.98325769 0.98325769]
 [0.01131355 0.45944002 0.99601966 0.45944002 0.0369978  0.91318547
  0.99601966 0.945158   0.99601966 0.         0.01131355 0.01131355]]"
951,RNN-30-35-21,"[[ 8.80049994e-01  9.21062651e-01  9.21062651e-01  2.92961776e-01
   9.21062651e-01  0.00000000e+00  0.00000000e+00  9.21062651e-01
   1.90869577e-01  4.44089210e-16  3.94574697e-01  9.21062651e-01]
 [ 5.10878068e-01  2.60515311e-01  2.59070202e-01 -6.51851142e-04
   0.00000000e+00  8.25368163e-01  8.25368163e-01  1.07414870e-01
   5.10878068e-01  8.25368163e-01  7.78468604e-01 -6.51851142e-04]]"
952,RNN-30-35-22,"[[0.97605366 0.02718934 0.26924943 0.71765509 0.97605366 0.97605366
  0.97605366 0.97605366 0.         0.02718934 0.52614233 0.52614233]
 [0.97758229 0.97758229 0.17193605 0.63920484 0.         0.
  0.         0.         0.97758229 0.97758229 0.3425155  0.3425155 ]]"
953,RNN-30-35-23,"[[0.92986625 0.3117654  0.92986625 0.92986625 0.92986625 0.51894726
  0.3117654  0.         0.73567613 0.51894726 0.92986625 0.        ]
 [0.         0.34586838 0.         0.00840558 0.         0.50509343
  0.34586838 0.95067159 0.22688589 0.50509343 0.         0.95067159]]"
954,RNN-30-35-24,"[[0.842286   0.10675153 0.37454613 0.         0.842286   0.842286
  0.842286   0.37454613 0.842286   0.842286   0.842286   0.20046282]
 [0.04846779 0.98533192 0.98533192 0.71126308 0.034681   0.04846779
  0.04846779 0.98533192 0.04846779 0.31970702 0.         0.51060738]]"
955,RNN-30-35-25,"[[0.00000000e+00 4.37981404e-01 9.52413800e-01 4.37981404e-01
  2.55039777e-01 0.00000000e+00 9.52413800e-01 8.69579611e-01
  9.52413800e-01 0.00000000e+00 9.52413800e-01 8.44124586e-01]
 [9.91773367e-01 3.31756565e-01 0.00000000e+00 3.31756565e-01
  5.36835741e-01 9.91773367e-01 0.00000000e+00 3.74136879e-02
  4.44089210e-16 9.91773367e-01 1.21466377e-02 5.05723596e-02]]"
956,RNN-30-35-26,"[[0.99499491 0.         0.21044994 0.31891651 0.99499491 0.31891651
  0.99499491 0.         0.07728826 0.         0.99499491 0.99499491]
 [0.36016527 0.93800603 0.75308832 0.59719089 0.03887979 0.59719089
  0.         0.93800603 0.89271278 0.93800603 0.03887979 0.        ]]"
957,RNN-30-35-27,"[[0.37576124 0.         0.99262034 0.46933819 0.99262034 0.48933819
  0.         0.99262034 0.20138089 0.99262034 0.99262034 0.99262034]
 [0.45679774 0.89453659 0.26683232 0.84487857 0.20325814 0.89453659
  0.89453659 0.         0.45679774 0.         0.1015704  0.        ]]"
958,RNN-30-35-28,"[[ 0.84981736  0.74659052  0.19898445  0.77878333  0.52885234  0.64565313
   0.86981736  0.84981736  0.80226848  0.          0.69904164  0.03201519]
 [ 0.47457096  0.47457096  0.06992195  0.28927771  0.13643559  0.01886999
   0.          0.4237093   0.28927771 -0.01097924  0.47457096  0.28927771]]"
959,RNN-30-35-29,"[[0.71487363 0.98894247 0.98894247 0.         0.12903762 0.98894247
  0.12903762 0.71487363 0.30228458 0.12903762 0.98894247 0.94204291]
 [0.04727009 0.1558262  0.1558262  0.62684276 0.62684276 0.1558262
  0.62684276 0.         0.16131339 0.62684276 0.1558262  0.62684276]]"
960,RNN-30-35-30,"[[0.06962502 0.         0.99537099 0.         0.         0.
  0.99537099 0.99537099 0.99537099 0.49922966 0.28716849 0.        ]
 [0.8596868  0.8596868  0.         0.8596868  0.8596868  0.8596868
  0.         0.         0.05095741 0.44447204 0.29804703 0.8596868 ]]"
961,RNNA-30-35-0,"[[-7.38993095e-03 -7.38993095e-03  0.00000000e+00 -7.38993095e-03
   4.11575988e-02  4.11575988e-02  1.15759877e-03 -7.38993095e-03
   1.15759877e-03 -7.38993095e-03 -7.38993095e-03  4.11575988e-02]
 [-8.88178420e-16 -8.88178420e-16  2.57765648e-01  2.57765648e-01
   2.57765648e-01  0.00000000e+00 -8.88178420e-16  1.36440542e-02
  -8.88178420e-16 -8.88178420e-16 -8.88178420e-16  2.57765648e-01]]"
962,RNNA-30-35-1,"[[0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.00292385 0.00292385 0.00291883 0.         0.00292385 0.00292385
  0.         0.00292385 0.         0.00147412 0.00292385 0.00292385]]"
963,RNNA-30-35-2,"[[-0.00253555  0.071813   -0.00253555 -0.00253555 -0.00253555 -0.00253555
  -0.00253555 -0.00253555 -0.00253555  0.07178539  0.0580674   0.        ]
 [-0.00363172  0.06670888 -0.00363172 -0.02363172 -0.02363172  0.04643529
  -0.02363172 -0.02363172 -0.02363172  0.01926663  0.17627406  0.        ]]"
964,RNNA-30-35-3,"[[ 2.56788499e-02  3.82452553e-02  3.82452553e-02  3.82452553e-02
   2.56788499e-02  2.58114285e-04 -6.45624494e-04  3.82452553e-02
   3.82452553e-02 -1.51513123e-03  2.56788499e-02  0.00000000e+00]
 [ 2.51707596e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00
   1.69652610e-02  4.40839087e-01  4.40839087e-01  0.00000000e+00
   4.44089210e-16  3.68095863e-01  1.29226612e-01  4.26096903e-01]]"
965,RNNA-30-35-4,"[[-0.01247105  0.04211118  0.          0.18761623  0.18761623  0.05206293
   0.07264455  0.10019343  0.16645734  0.05034325  0.18761623  0.06044342]
 [-0.04646721 -0.05627171 -0.05559496 -0.05627171 -0.05627171 -0.05627171
  -0.01201383 -0.0326074  -0.01359765 -0.05627171  0.          0.03006882]]"
966,RNNA-30-35-5,"[[0.00220707 0.         0.07290874 0.03681234 0.0206421  0.07290874
  0.00220707 0.07290874 0.07290874 0.03681234 0.07290874 0.0206421 ]
 [0.01583028 0.         0.00600624 0.0065867  0.00469661 0.00600624
  0.01583028 0.00634158 0.00604891 0.00600624 0.01583028 0.00469661]]"
967,RNNA-30-35-6,"[[0.06129721 0.06129721 0.06129721 0.02517576 0.06129721 0.00546679
  0.06129721 0.06129721 0.06129721 0.         0.06129427 0.06129721]
 [0.         0.         0.         0.60664034 0.         0.35117514
  0.         0.         0.         0.41851658 0.63777977 0.        ]]"
968,RNNA-30-35-7,"[[-0.00011551  0.01026004  0.01026004  0.01026004  0.01026004  0.01014453
  -0.00011551 -0.00011551  0.00901088  0.01026004 -0.00011551  0.        ]
 [ 0.00051076  0.          0.          0.          0.          0.01848024
   0.00051076  0.00051076  0.02794358  0.          0.00025312  0.03974144]]"
969,RNNA-30-35-8,"[[4.88419895e-02 0.00000000e+00 4.88419895e-02 8.60052154e-03
  8.60052154e-03 4.88419895e-02 4.88419895e-02 8.60052154e-03
  1.77106085e-02 4.88419895e-02 4.88419895e-02 4.88419895e-02]
 [9.10788095e-05 2.76399538e-02 1.42405027e-04 7.61874836e-02
  7.61874836e-02 2.76399538e-02 9.10788095e-05 7.61874836e-02
  9.10788095e-05 9.10788095e-05 0.00000000e+00 2.76399538e-02]]"
970,RNNA-30-35-9,"[[ 8.76907693e-03 -4.44089210e-16  8.76907693e-03  8.76907693e-03
   9.15743268e-04 -4.44089210e-16  0.00000000e+00  8.76907693e-03
   8.76907693e-03  8.76907693e-03  8.76907693e-03 -4.44089210e-16]
 [ 1.04803736e-02  0.00000000e+00  1.04803736e-02  1.04803736e-02
   1.34358697e-03  1.34358697e-03  3.20522161e-03  1.04803736e-02
   1.04803736e-02  1.04803736e-02  1.04803736e-02  1.34358697e-03]]"
971,RNNA-30-35-10,"[[ 0.03220808  0.02920641 -0.00081916  0.01692845  0.03316686  0.03220808
   0.          0.04714894  0.02533011  0.03220808  0.02097576  0.03220808]
 [ 0.26710355  0.24810221  0.10846237  0.11604486  0.27955468  0.27955468
   0.18615215  0.21855602  0.          0.26710355  0.23423399  0.26710355]]"
972,RNNA-30-35-11,"[[-0.00208617  0.          0.04821576  0.03411532  0.04821576  0.04821576
  -0.00388061 -0.00499111  0.04821576  0.00736337 -0.00721929 -0.00721929]
 [ 0.00360471 -0.00684911  0.05723645  0.04541923  0.06946167  0.05723645
   0.02290076 -0.00522367  0.05723645  0.         -0.01035679 -0.01035679]]"
973,RNNA-30-35-12,"[[ 0.18279966  0.18279966  0.18279966  0.18279966  0.18279966 -0.00310703
   0.10385682  0.00556291  0.18279966 -0.0056287   0.          0.04716757]
 [ 0.01189345  0.01189345  0.01189345  0.01189345  0.          0.01189345
   0.00157972  0.01189345  0.00560154  0.0094777   0.00104981  0.01189345]]"
974,RNNA-30-35-13,"[[ 0.53853211  0.53853211  0.          0.53853211  0.05931925  0.33827329
   0.04056761  0.46511158  0.002113    0.015537    0.46511158  0.07772208]
 [-0.01664693 -0.01664693  0.13736623  0.05034886 -0.01664693 -0.01664693
   0.09736623 -0.00616598  0.13736623  0.         -0.00929967  0.13736623]]"
975,RNNA-30-35-14,"[[ 0.05646085  0.03711146 -0.01050065  0.05489902  0.01912412  0.05646085
   0.04949565  0.05734047  0.          0.04917375  0.05158604  0.13381423]
 [ 0.06995741 -0.04321415 -0.05299572 -0.03381185 -0.01316253  0.06995741
   0.02783612  0.06425937 -0.02080409 -0.04757845  0.         -0.05299572]]"
976,RNNA-30-35-15,"[[ 0.42906388  0.78354678  0.78354678  0.78354678 -0.03162331  0.48948232
   0.42906388  0.          0.48948232  0.04239696 -0.02269175  0.13820044]
 [ 0.01821211  0.         -0.00115574  0.05857509  0.01821211  0.01680889
   0.01841662  0.07112441  0.01680889  0.07112441  0.01616777  0.07112441]]"
977,RNNA-30-35-16,"[[ 0.03698898 -0.01677175  0.02293793  0.00373602  0.02293793  0.02293793
  -0.01677175  0.02293793  0.         -0.01677175  0.03698898  0.02293793]
 [ 0.00372668  0.41887036  0.19719544  0.31464487  0.19719544  0.19719544
   0.41887036  0.20467412  0.21237991  0.41887036  0.          0.19719544]]"
978,RNNA-30-35-17,"[[ 0.03234873  0.03234873  0.          0.03234873 -0.02473993  0.03234873
   0.02627748  0.03234873  0.03234873  0.03234873  0.03234873  0.03234873]
 [ 0.12532951  0.12532951 -0.01220135  0.12532951  0.          0.12532951
   0.04480982  0.1259251   0.12532951  0.12532951  0.12532951  0.12532951]]"
