,Kind,Min_Length,Max_Length,Repetition,Sum of Absolute Values,Mean Value,Standard Deviation,Shannon Entropy,Maximum Value,Minimum Value,Kmeans Threshold,Kmeans Nodes Exceeding,Overlap with zeroes,Overlap no zeroes,Sum of min
887,GRU,30,30,19,6.593518264698739,0.27380480082739783,0.23217853251955134,3.934596872202193,0.6087547177172135,-0.00555076121029785,0.2918446591135082,11,0.09090909090909091,0.1111111111111111,1.050796874545712
888,GRU,30,30,20,8.883710275649278,0.36797931994801464,0.26694461354661503,4.0929038807893265,0.7118246600188836,-0.026103298448463708,0.36797931994801464,12,0.2,0.25,2.060419438296099
889,GRU,30,30,21,6.9107603597872735,0.28718755301034804,0.22020263225601108,4.051526324055977,0.5528880591492964,-0.005661413804458615,0.3217982117831911,10,0.09090909090909091,0.125,1.7125874374210541
890,GRU,30,30,22,8.068980499783823,0.336207520824326,0.23189455161474948,4.105779770683348,0.5952802514616882,0.0,0.300862237462065,14,0.3333333333333333,0.375,2.1267715591495784
891,GRU,30,30,23,7.733920229648255,0.322246676235344,0.2299957387031456,4.108076058136873,0.6005832164962026,0.0,0.33997980142575,11,0.09090909090909091,0.1111111111111111,1.8039105105322641
892,GRU,30,30,24,8.728861585322894,0.3637025660551206,0.25765921936736774,4.08686540123588,0.6668494125351376,0.0,0.34389115484717403,13,0.3333333333333333,0.42857142857142855,2.350638584374799
893,GRU,30,30,25,9.383362601516255,0.390973441729844,0.247374409999007,4.171618995957946,0.6526434001116632,0.0,0.33154714731468893,15,0.5,0.5714285714285714,3.03055526308581
894,GRU,30,30,26,7.959520360281919,0.330040942915873,0.22170521611083252,4.126002256992817,0.5208979719474134,-0.009634432575242435,0.29447166314280937,14,0.5,0.6666666666666666,2.583227997996996
895,GRU,30,30,27,7.354754592535119,0.3062028494676466,0.22269003832408546,4.077975077340762,0.563359030321259,-0.0029431026558004447,0.3062028494676466,12,0.2,0.25,1.850732068760716
896,GRU,30,30,28,7.824470554973175,0.32560094372711884,0.2418331449996337,4.079525754485119,0.6291189874959722,-0.005023952761160633,0.30753801871924236,13,0.2,0.2222222222222222,1.8726764524447104
897,GRU,30,30,29,8.323410120865084,0.34664619287379045,0.20106142030824153,4.236523598831461,0.5563226635232161,-0.0019507459470564648,0.3015338418511204,15,0.3333333333333333,0.3333333333333333,2.126099408408352
898,GRU,30,30,30,8.07369824677242,0.3364040936155175,0.24561297035032198,4.103532018010998,0.6874196147422995,0.0,0.3364040936155175,12,0.2,0.25,1.8372455243500632
899,GRUA,30,30,0,7.148838168074431,0.29627323235418085,0.23166406966236178,4.0089810483040145,0.6052191848744233,-0.012977761937208676,0.29627323235418085,12,0.2,0.25,1.4756510972328463
900,GRUA,30,30,1,8.710280692421623,0.3620659048302703,0.2617460351483039,4.079052896498497,0.6808447011200074,-0.010349488247567873,0.3209207364777859,14,0.7142857142857143,1.25,2.664952466499472
901,GRUA,30,30,2,7.4176247443513885,0.3090676976813079,0.20743153424443492,4.152557970650617,0.5429544569601754,0.0,0.27732090057591485,14,0.5,0.6666666666666666,2.1395027493240932
902,GRUA,30,30,3,7.876152929301968,0.32817303872091536,0.22077488650781266,4.152215046644053,0.619919055716009,0.0,0.3114671868337131,13,0.3333333333333333,0.42857142857142855,2.0187945411043047
903,GRUA,30,30,4,7.07527958133263,0.29149235917660293,0.2126202023477439,4.076921808359254,0.589542757670289,-0.018411853912520204,0.2752975388912178,13,0.3333333333333333,0.42857142857142855,1.741805922860408
904,GRUA,30,30,5,7.16575460398886,0.29857310849953583,0.22406944465304324,4.070062525867715,0.7392790347601044,0.0,0.2985731084995359,12,0.2,0.25,1.8652639413946703
905,GRUA,30,30,6,9.127535630813918,0.3803139846172466,0.26344621893438236,4.107799704414887,0.6878396990461662,0.0,0.33967191073570946,14,0.5,0.6666666666666666,2.4423478092846396
906,GRUA,30,30,7,8.081728245570206,0.33666262033781597,0.23160577076109634,4.117332105258612,0.6887237931342649,-0.0009126787313116225,0.3195737752927008,13,0.3333333333333333,0.42857142857142855,2.170513006325261
907,GRUA,30,30,8,7.730963723775567,0.3221234884906486,0.2362678420497623,4.087444598739414,0.6431319236507451,0.0,0.37603663973134127,9,0.09090909090909091,0.14285714285714285,2.0633038428544945
908,GRUA,30,30,9,6.833860975377534,0.28177246777239834,0.2544726356959311,3.8550704900176447,0.5997843608945539,-0.02229202263349528,0.3023273540611891,11,0.0,0.0,0.571900690907742
909,GRUA,30,30,10,7.471516269206788,0.3113131778836162,0.22398402070249873,4.1015428003965955,0.594476429513461,0.0,0.32842732542024344,11,0.09090909090909091,0.1111111111111111,1.9225260135794895
910,GRUA,30,30,11,7.615104160476035,0.3171125196598524,0.2250528910812666,4.085851784881506,0.6069488159672662,-0.0022018443197886484,0.2824712696221292,14,0.5,0.6666666666666666,2.1390016183408718
911,GRUA,30,30,12,7.578700277084553,0.3147403372183774,0.2232495976555997,4.099390383371505,0.635887010952886,-0.007701002326429229,0.3315509622693277,11,0.09090909090909091,0.1111111111111111,1.9831729769050717
912,GRUA,30,30,13,7.184743019819735,0.29907998966928623,0.22888777461337492,4.04171529091577,0.6608714948090566,-0.0033145539793224543,0.2990799896692862,12,0.09090909090909091,0.1,1.540464089485007
913,GRUA,30,30,14,7.998226818460924,0.33325945076920516,0.23907389100602536,4.087907764024327,0.6473319726257616,0.0,0.2966511348380788,14,0.5,0.6666666666666666,1.8647194769850994
914,GRUA,30,30,15,6.860125720855503,0.28583857170231264,0.2228568662205275,4.02875651595477,0.5677805375880194,0.0,0.26842111036356114,13,0.3333333333333333,0.42857142857142855,1.5811385855642421
915,GRUA,30,30,16,8.655542295315131,0.35940047601030695,0.25701887561273606,4.066202827862356,0.6662235616918415,-0.010394325558386264,0.29907599752587455,15,0.7142857142857143,1.0,2.308888017578508
916,GRUA,30,30,17,7.026671323783729,0.29241646443090236,0.21367593330398468,4.0728047061136685,0.5615662877367567,-0.004338088721036026,0.27619691190157303,13,0.2,0.2222222222222222,1.701290979748436
917,GRUA,30,30,18,7.648259557256759,0.31867748155236497,0.22422748757727662,4.110503768079588,0.6411020040572821,0.0,0.30196490492553907,13,0.3333333333333333,0.42857142857142855,2.0410824334660123
918,GRUA,30,30,19,7.1909055349703195,0.2980307270188349,0.2327717946945557,4.0256772429173635,0.6118504953718786,-0.01187160304338608,0.3159374741687608,11,0.09090909090909091,0.1111111111111111,1.7627305204595602
919,GRUA,30,30,20,7.534207236880611,0.3139253015366921,0.23093274892433052,4.08105067699145,0.6630380171463175,0.0,0.31392530153669207,12,0.09090909090909091,0.1,1.6714869877415541
920,GRUA,30,30,21,6.249250775394515,0.26038544897477145,0.22049881326355344,3.926438471905405,0.5313771530566056,0.0,0.27785299670972224,11,0.09090909090909091,0.1111111111111111,1.33782593342799
921,GRUA,30,30,22,8.101073421167861,0.3373655151266551,0.2408880721956102,4.114614583034419,0.6980708512810083,-0.0021505290640688735,0.3373655151266551,12,0.2,0.25,2.1259123899842067
922,GRUA,30,30,23,7.555947764037533,0.3148311568348972,0.23278303276673207,4.05551572414511,0.596456029592356,0.0,0.2971343119373281,13,0.3333333333333333,0.42857142857142855,1.9017461298769969
923,GRUA,30,30,24,8.69806971233272,0.36241957134719666,0.26981001730058357,4.071398224467237,0.713273182414667,0.0,0.38307913259563864,11,0.09090909090909091,0.1111111111111111,1.9733436290379172
924,GRUA,30,30,25,8.755097675401878,0.3635290558889186,0.25576534492528213,4.093566629998667,0.66448265140684,-0.01057214900431358,0.3437814979985577,13,0.7142857142857143,1.6666666666666667,2.8992331225177637
925,GRUA,30,30,26,8.305993153027467,0.34564077624038053,0.23236144089254326,4.1352473379828085,0.6590587845726801,-0.0053072616291678365,0.2747530035669482,16,0.7142857142857143,0.8333333333333334,2.4902871748692865
926,GRUA,30,30,27,6.612951820510273,0.2732574503201705,0.21941023639596954,3.997649131538631,0.5955610081422273,-0.01337803746243571,0.25630011747704173,13,0.3333333333333333,0.42857142857142855,1.5956482671572152
927,GRUA,30,30,28,5.872859378174033,0.24394191818682986,0.1798562538345966,4.071734868357114,0.5113134769531622,-0.009126670845057916,0.23030115430413517,13,0.3333333333333333,0.42857142857142855,1.4425694592518359
928,GRUA,30,30,29,8.717766862660051,0.3629927413540235,0.26711013802199807,4.060274235882478,0.6914774991511852,-0.0029705350817437193,0.38305910619224426,11,0.09090909090909091,0.1111111111111111,2.096575678725785
929,GRUA,30,30,30,8.021886784128942,0.3340466642278021,0.23712698905290158,4.117224766056692,0.6465852093775091,-0.002383421330846236,0.35236960472319634,11,0.09090909090909091,0.1111111111111111,1.9197174487970283
930,RNN,30,35,0,8.122458559348889,0.33665883108593325,0.25728171339518885,4.029908062597055,0.6359274597314215,-0.011347838915214847,0.3167084520209966,13,0.3333333333333333,0.42857142857142855,1.9253873975723832
931,RNN,30,35,1,9.059483257066187,0.37747846904442445,0.25555296681255074,4.119308134157929,0.6518148175889995,0.0,0.3574805490472298,13,0.7142857142857143,1.6666666666666667,3.3475264499440187
932,RNN,30,35,2,6.9275051634214035,0.2886460484758918,0.21095310516024046,4.082967503862225,0.5426204236015346,0.0,0.2719258629257914,13,0.5,0.8,1.918477324158422
933,RNN,30,35,3,6.9402908187359325,0.28917878411399717,0.20312753180150994,4.136159314958991,0.6143826610243419,0.0,0.2738695439475296,13,0.2,0.2222222222222222,1.7812066414779384
934,RNN,30,35,4,7.512583109332674,0.31143720429604077,0.22328602984525242,4.080408293399601,0.5724857674323385,-0.010183558991882169,0.2945887057456491,13,0.3333333333333333,0.42857142857142855,1.8445474529065127
935,RNN,30,35,5,7.2229978933851235,0.3004290886810088,0.22155009606042178,4.064487450450986,0.6105565697811177,-0.004977038113430865,0.3004290886810088,12,0.2,0.25,1.740806003206624
936,RNN,30,35,6,8.223534805041208,0.34264728354338364,0.2602559526185413,4.052462614835464,0.6573576278704509,0.0,0.36267786091194487,11,0.09090909090909091,0.1111111111111111,1.635826394459492
937,RNN,30,35,7,7.806108521563915,0.3247001941371413,0.24597028909329025,4.055014073230035,0.6916789441640425,-0.006651931136262057,0.30534055865966325,13,0.3333333333333333,0.42857142857142855,1.881601560421796
938,RNN,30,35,8,8.145151206352983,0.3384945251530646,0.2490793685475689,4.073861969589569,0.6500520129341982,-0.01064130133971597,0.3384945251530646,12,0.09090909090909091,0.1,1.3872457261686617
939,RNN,30,35,9,8.430977950237402,0.3512907479265584,0.25331351757339177,4.099259032089366,0.6821420906128663,0.0,0.33240309315890715,13,0.3333333333333333,0.42857142857142855,2.006065379681876
940,RNN,30,35,10,6.078014690504334,0.2507252079812725,0.1871256967735143,4.065144409466655,0.4930385381154676,-0.026636686976804658,0.2361164591313724,13,0.7142857142857143,1.6666666666666667,1.9878390557909884
941,RNN,30,35,11,6.885514789748374,0.2843170237675527,0.22750959584527158,3.9775756625067045,0.5969944795558781,-0.013832713231508365,0.2843170237675527,12,0.2,0.25,1.5888174064294236
942,RNN,30,35,12,7.921066549868398,0.3300444395778499,0.2237604430998684,4.1554701434706045,0.651027273368538,0.0,0.3300444395778499,12,0.2,0.25,2.1475217888780462
943,RNN,30,35,13,7.805584760050129,0.32523269833542207,0.2353734751712583,4.118016074377645,0.6794990493709974,0.0,0.34306744989708216,11,0.09090909090909091,0.1111111111111111,1.9173508886661375
944,RNN,30,35,14,5.828710128177997,0.24170465453036552,0.186676938897355,4.024195781383834,0.5232401554166954,-0.010167168690590422,0.22797436191535253,13,0.3333333333333333,0.42857142857142855,1.5329915843767004
945,RNN,30,35,15,7.806959305092354,0.3249440959973627,0.23746508209899625,4.055455798251438,0.6189028785626647,-0.002293666555888585,0.30667184934051417,13,0.3333333333333333,0.42857142857142855,1.910444542135251
946,RNN,30,35,16,8.224866708952042,0.34270277953966843,0.23630846934996141,4.133407514217831,0.660765700816603,0.0,0.32485586514765546,13,0.3333333333333333,0.42857142857142855,2.260422410260809
947,RNN,30,35,17,9.326176925403706,0.38859070522515443,0.24918653309014308,4.1663564153092345,0.6532308891022875,0.0,0.34951281181648997,14,0.7142857142857143,1.25,3.4275658504411255
948,RNN,30,35,18,6.762996170281216,0.278366091808431,0.2237509924358157,3.9893405410694993,0.5589252622049177,-0.02055249171971818,0.2608104878382718,13,0.3333333333333333,0.42857142857142855,1.5113332084543445
949,RNN,30,35,19,7.321364148875686,0.3045614032404404,0.23661543795956633,4.027624617414943,0.5970795717145729,-0.0059452355525579925,0.3229027767891568,11,0.09090909090909091,0.1111111111111111,1.6756203279873283
950,RNN,30,35,20,7.575601959633989,0.31515034602920466,0.2254093755765008,4.101628513745239,0.642754895260349,-0.005996827466538512,0.33204283905777404,11,0.09090909090909091,0.1111111111111111,1.9628020481544288
951,RNN,30,35,21,7.078570662914963,0.29440296101598035,0.19713794407316287,4.1540891726225135,0.5375811647360402,-0.006449799265717537,0.2944029610159803,12,0.2,0.25,1.930950074675971
952,RNN,30,35,22,8.02544826533435,0.33225587924632766,0.2202227374185398,4.148708417774492,0.5690326127567515,-0.015043773199760135,0.2790451637689684,15,0.7142857142857143,1.0,2.379854286327547
953,RNN,30,35,23,8.099576711114928,0.337482362963122,0.24893176578725396,4.071781985933898,0.6950298290429018,0.0,0.31856274552664576,13,0.3333333333333333,0.42857142857142855,2.0248310875510045
954,RNN,30,35,24,8.344621111298355,0.3476925463040981,0.24624082566377548,4.089058121103438,0.695137217545923,0.0,0.3091991382489659,14,0.5,0.6666666666666666,2.2157464249036978
955,RNN,30,35,25,7.945941917671123,0.3310647388156042,0.2382527648920487,4.080738924159402,0.6023547729141074,-0.0001940930483113057,0.33106473881560416,12,0.2,0.25,2.127091976112743
956,RNN,30,35,26,8.33629237031193,0.3473455154296638,0.24368665962242606,4.12077304280202,0.6775437703162499,0.0,0.34734551542966374,12,0.09090909090909091,0.1,2.1058406277741226
957,RNN,30,35,27,7.965558349318065,0.3318982645549194,0.2514868252241766,4.053907315626659,0.6335194054610742,0.0,0.35159983159363906,11,0.0,0.0,1.2998837736013056
958,RNN,30,35,28,6.583645260286957,0.2709281570711142,0.215446333558553,4.0005138209106645,0.5815741452778269,-0.01423784036265463,0.2709281570711142,12,0.2,0.25,1.5721871801194753
959,RNN,30,35,29,8.463036961651044,0.3526265400687935,0.24481425968709467,4.114516180672538,0.6313397420053835,0.0,0.35262654006879346,12,0.2,0.25,2.2347710646358516
960,RNN,30,35,30,10.113726598239321,0.4214052749266384,0.26412029054686326,4.2068737730461665,0.7646624652109151,0.0,0.4009678721226506,13,0.5,0.8,3.433640699248235
961,RNNA,30,35,0,8.757833320031455,0.3642795249026543,0.22894836347693281,4.169954355341005,0.6292266566928562,-0.007562361183875765,0.2907748566257248,16,1.0,1.5,2.9460243578334038
962,RNNA,30,35,1,8.221637421148673,0.3425682258811947,0.254436286747515,4.068603037762301,0.6950194857352598,0.0,0.3612435738548507,11,0.09090909090909091,0.1111111111111111,1.9147556930094543
963,RNNA,30,35,2,8.581160094226533,0.3571531612021019,0.23993650769655542,4.147721902292217,0.6420847433484882,-0.004742112688044475,0.3751726300184283,11,0.09090909090909091,0.1111111111111111,2.4050446151487126
964,RNNA,30,35,3,7.790381816072767,0.3228924089579556,0.2328532459941659,4.066705717395153,0.6145997002899621,-0.012679798334581438,0.3050695970605072,13,0.3333333333333333,0.42857142857142855,2.018520658757761
965,RNNA,30,35,4,7.82686425251541,0.3244291655838892,0.2327570853256513,4.078408591072072,0.5886322091797163,-0.010619526376807187,0.3244291655838892,12,0.2,0.25,1.8992083456136508
966,RNNA,30,35,5,7.649298706529405,0.3179121863808839,0.2407141837509868,4.048800182888423,0.7238703606661114,-0.009703116694094849,0.29986150376598997,13,0.3333333333333333,0.42857142857142855,1.8881854809658831
967,RNNA,30,35,6,7.3360196033756955,0.3056674834739873,0.21383602618052705,4.106452456050255,0.574213768423923,0.0,0.2730848422010426,14,0.5,0.6666666666666666,1.973051566956018
968,RNNA,30,35,7,8.105029661626004,0.33657836675884534,0.23269257406616362,4.10991779109491,0.6299487070092669,-0.009870912909786256,0.3191855059899178,13,0.3333333333333333,0.42857142857142855,2.0622445595393852
969,RNNA,30,35,8,8.26454870906161,0.33563939743639,0.22920683693267674,4.159316136123015,0.6154160026830295,-0.053636039192005214,0.30084461509289084,14,0.5,0.6666666666666666,2.2158207939460715
970,RNNA,30,35,9,7.2726210895845185,0.30302587873268827,0.21169753957715948,4.1247458991578725,0.5503977284995121,0.0,0.2869446052943297,13,0.3333333333333333,0.42857142857142855,1.9170403227379342
971,RNNA,30,35,10,8.095082082593295,0.3306246871845692,0.25070751890886145,4.043580628092222,0.7477925906753642,-0.04460999622217754,0.2927762633605361,14,0.5,0.6666666666666666,2.0791811386060193
972,RNNA,30,35,11,7.701496276842626,0.32089567820177606,0.2522754233392793,4.041723120488445,0.7666160879125474,0.0,0.320895678201776,12,0.2,0.25,1.6514744002006276
973,RNNA,30,35,12,7.440873251817755,0.3100363854924065,0.24464240227700243,4.046990903567844,0.7538623455183866,0.0,0.2925355029730288,13,0.3333333333333333,0.42857142857142855,1.8940095758968654
974,RNNA,30,35,13,8.692609882808815,0.3621920784503673,0.23751508867911117,4.154735991098775,0.622769641126105,0.0,0.3250464532389422,14,0.5,0.6666666666666666,2.50441917919766
975,RNNA,30,35,14,7.785084116370149,0.32416781001647266,0.23610489186858463,4.091197807468391,0.6710867377792455,-0.002528337987402818,0.32416781001647266,12,0.2,0.25,2.0482357715511066
976,RNNA,30,35,15,9.753171616798051,0.4063821506999188,0.25358673508060525,4.1896328438865575,0.6757307706976885,0.0,0.3444056855864881,15,0.7142857142857143,1.0,3.2344110649222935
977,RNNA,30,35,16,6.92127674910272,0.2843066066102164,0.2032414930244197,4.10139323792658,0.5241202787709263,-0.02812544263867789,0.26824972806077124,13,0.5,0.8,2.212139569694355
978,RNNA,30,35,17,7.431849929535727,0.3084668074081435,0.2467760631197932,3.99431927629387,0.6265661894102554,-0.007161637935070964,0.32733668189956494,11,0.09090909090909091,0.1111111111111111,1.7173241769098095
979,RNNA,30,35,18,7.977672102869981,0.3267924101015342,0.24723130238909222,4.02620999702041,0.5805002823813146,-0.03658076681660605,0.30749287299107064,13,0.5,0.8,2.391747126609463
980,RNNA,30,35,19,7.246177831769361,0.3016986891584903,0.24078908268825508,3.9649905176765667,0.6170197237782395,-0.001804356287414599,0.3016986891584903,12,0.2,0.25,1.7282974611058326
981,RNNA,30,35,20,7.483004885658684,0.31179187023577853,0.24171781837916254,4.012932633830622,0.6123142600732883,0.0,0.3304725552867324,11,0.09090909090909091,0.1111111111111111,1.6941001580227377
982,RNNA,30,35,21,7.637650850313298,0.31823545209638743,0.22425397437657982,4.100486730140737,0.5689793359179527,0.0,0.3011387629630925,13,0.2,0.2222222222222222,1.82407703672959
983,RNNA,30,35,22,7.658183674841059,0.3186585269523092,0.2274216701500791,4.091146585626093,0.5758241890313918,-0.005189513992819528,0.30098895498082157,13,0.3333333333333333,0.42857142857142855,1.923524973696082
984,RNNA,30,35,23,6.6161325868664616,0.2756721911194359,0.2062322987414085,4.073929119712283,0.6261239050001386,0.0,0.27567219111943586,12,0.2,0.25,1.687551586973505
985,RNNA,30,35,24,7.062818057889898,0.2893829958127223,0.22805602852439003,4.0272464312406315,0.5509797092517714,-0.04754324895368178,0.3071872481678991,11,0.0,0.0,1.0452643785519862
986,RNNA,30,35,25,8.45537796135282,0.3522255785139945,0.2299891151004545,4.147260444841868,0.5583435163378629,-0.000982038508476002,0.31499078672383746,14,0.5,0.6666666666666666,2.8517127369116895
987,RNNA,30,35,26,9.003806219730471,0.37515859248876965,0.23351473495689623,4.190312391626709,0.617434348557484,0.0,0.31815940686328464,15,0.7142857142857143,1.0,3.0197338114343397
988,RNNA,30,35,27,8.099334309350843,0.3368331904421438,0.25631205477354707,4.045064029591179,0.6688787375874639,-0.0076688693696955745,0.35653989500047334,11,0.09090909090909091,0.1111111111111111,1.8406668746076282
989,RNNA,30,35,28,9.148954753246322,0.3812064480519301,0.23382269220200055,4.183126134770238,0.5930055135462933,0.0,0.32553885408222083,15,0.7142857142857143,1.0,3.1129431643409284
990,RNNA,30,35,29,8.197345098217042,0.3414010681341268,0.2519778362780209,4.03969348069938,0.6680916574590716,-0.0015939571765852811,0.2822227919759641,15,0.7142857142857143,1.0,2.1625038421202056
991,RNNA,30,35,30,7.532121719014225,0.3134015530629549,0.2299235603017653,4.0750687587455605,0.579932010657854,-0.005242222751653536,0.3134015530629549,12,0.09090909090909091,0.1,1.6865187811614542
992,LSTM,30,35,0,7.457981826805931,0.31039795035487766,0.1983900049999131,4.168187616608011,0.5401898801667206,-0.004133335368138535,0.3245155876017888,11,0.09090909090909091,0.1111111111111111,2.243937314384882
993,LSTM,30,35,1,8.244702543646595,0.34352927265194144,0.23481617030330437,4.135752099920625,0.5835576397190678,0.0,0.30520380091605326,14,0.5,0.6666666666666666,2.3897229759562015
994,LSTM,30,35,2,9.287418129445085,0.3861081034850646,0.23982393358836956,4.1703106122935285,0.6299705889751106,-0.010411822901767565,0.3281850108861052,15,0.7142857142857143,1.0,3.2510363013868093
995,LSTM,30,35,3,9.074962833124356,0.3781234513801815,0.24406997929250152,4.199087411579472,0.7438429942324922,0.0,0.34263789501547337,14,0.5,0.6666666666666666,2.900911200570769
996,LSTM,30,35,4,8.199134255597274,0.34163059398321977,0.240632080623027,4.10710436679828,0.6388642835711256,0.0,0.3231201451018638,13,0.3333333333333333,0.42857142857142855,2.0853350010779677
997,LSTM,30,35,5,7.507204444271599,0.3128001851779833,0.22815581015603123,4.097382530028715,0.6205443869428273,0.0,0.33055293563773674,11,0.09090909090909091,0.1111111111111111,1.718877241461724
998,LSTM,30,35,6,8.38238324577915,0.3492659685741313,0.24424439426837857,4.11283135669549,0.6219484030257165,0.0,0.3492659685741313,12,0.2,0.25,2.2479751046583423
999,LSTM,30,35,7,7.666596844016976,0.319441535167374,0.2401590268937534,4.05124323618293,0.6194007100001833,0.0,0.319441535167374,12,0.2,0.25,1.7755082692355182
1000,LSTM,30,35,8,7.1115696679194595,0.2960088955871884,0.2257051622669817,4.0249050393558,0.5694242147341408,-0.003294505477946519,0.31337945442546666,11,0.09090909090909091,0.1111111111111111,1.6007084738336448
1001,LSTM,30,35,9,5.881039909853087,0.2431783390498796,0.2026719651002845,3.973825233795611,0.521447838490368,-0.013617558175767375,0.2591149926204343,11,0.09090909090909091,0.1111111111111111,1.2466424520694916
1002,LSTM,30,35,10,7.703193740636841,0.32014784529409,0.22708055725705992,4.089794892513675,0.5856963325652322,-0.0060054394886668305,0.3027527436817238,13,0.3333333333333333,0.42857142857142855,1.9880960672281054
1003,LSTM,30,35,11,7.889614243468101,0.32737653272287753,0.2304284659245202,4.070986294444209,0.5417891077102914,-0.01534854590138135,0.2899602946697556,14,0.7142857142857143,1.25,2.7030278087520947
1004,LSTM,30,35,12,7.023805248521576,0.29265855202173235,0.23804310985731755,4.0061650491232355,0.7114794938850149,0.0,0.2750473334685806,13,0.3333333333333333,0.42857142857142855,1.5960822487885538
1005,LSTM,30,35,13,7.970413701226489,0.33210057088443706,0.22377108067271956,4.132096300875779,0.6120212832379255,0.0,0.2974781899624601,14,0.5,0.6666666666666666,2.469411187761087
1006,LSTM,30,35,14,8.33456135243541,0.34704130904156844,0.22867063657978395,4.158556838815569,0.6316821589057118,-0.002784967718883369,0.3117217685234857,14,0.5,0.6666666666666666,2.6319561808225904
1007,LSTM,30,35,15,7.116072044071517,0.29354064545161407,0.20567778140438558,4.092372537011253,0.5105957921351396,-0.01736543345161179,0.26043696850717385,14,0.7142857142857143,1.25,2.3001742655142308
1008,LSTM,30,35,16,8.586199026305025,0.3577582927627094,0.2530481786749931,4.104413140220727,0.6594328778893761,0.0,0.338584222945137,13,0.3333333333333333,0.42857142857142855,2.2890401401585865
1009,LSTM,30,35,17,8.2422985774105,0.3413935476455255,0.2551314592033761,4.057672899712374,0.6793785883098602,-0.012213358479471914,0.32221902415764464,13,0.3333333333333333,0.42857142857142855,2.137917826572015
1010,LSTM,30,35,18,8.019647504370187,0.3341519793487578,0.247277629756655,4.076000230497329,0.6442026714443942,0.0,0.3531748458373174,11,0.09090909090909091,0.1111111111111111,1.845946459296039
1011,LSTM,30,35,19,9.523459975846198,0.3968108323269249,0.26271517425250823,4.159615485343714,0.7411631349170231,0.0,0.37667455860733834,13,0.2,0.2222222222222222,2.061795122447389
1012,LSTM,30,35,20,6.091867371754002,0.24593729929730768,0.22225603892102988,3.878900869273165,0.546436709659611,-0.0422352387194076,0.2630873564696187,11,0.09090909090909091,0.1111111111111111,1.0950611518353677
1013,LSTM,30,35,21,7.241462979597982,0.3017276241499159,0.22342321119518954,4.0710057290576245,0.6406911212404882,0.0,0.3186424908312333,11,0.09090909090909091,0.1111111111111111,1.8017643413647844
1014,LSTM,30,35,22,8.032436430158818,0.3346848512566174,0.23369719017716542,4.0996732629079515,0.5530022800663166,0.0,0.29664705912662126,14,0.7142857142857143,1.25,2.984944001024521
1015,LSTM,30,35,23,10.001143819320063,0.4166545569009366,0.2567913821589221,4.18575612412542,0.6535211670001653,-0.0007172268487920519,0.3547042922444812,15,1.0,2.0,3.6240104583777715
1016,LSTM,30,35,24,8.021702465556817,0.3339183723215216,0.24894763012508675,4.0766673449649105,0.7200174004599811,-0.003830764920149221,0.2975683533350112,14,0.5,0.6666666666666666,2.1228952424386716
1017,LSTM,30,35,25,6.801877964426666,0.2775458032085762,0.21890301811988017,4.032212700265589,0.5729415060468575,-0.04500244093621264,0.2609182616731392,13,0.3333333333333333,0.42857142857142855,1.4716954175841996
1018,LSTM,30,35,26,7.964638050507928,0.33185991877116366,0.24996455262772782,4.082590224779339,0.6927027657349698,0.0,0.3502887264287949,11,0.09090909090909091,0.1111111111111111,1.8432463200195048
1019,LSTM,30,35,27,8.587997209533446,0.3574349891477013,0.25400679487301536,4.111686320720203,0.644592008305422,-0.0047787349943080315,0.3771195857411426,11,0.0,0.0,1.673889080912324
1020,LSTM,30,35,28,6.38909613010979,0.2619028410206287,0.19616528344176704,4.069964385397007,0.5832449889554927,-0.02640316522455599,0.24689711402743444,13,0.3333333333333333,0.42857142857142855,1.6198469944677587
1021,LSTM,30,35,29,7.950961718385169,0.3303464768910974,0.25031267634167287,4.045738318342741,0.6989512082616534,-0.011323136499415298,0.31148743220658603,13,0.3333333333333333,0.42857142857142855,2.0438570996716106
1022,LSTM,30,35,30,7.285314588856673,0.3035229341613956,0.21794795666057995,4.10608886939448,0.6229675809664044,-0.00038208449158938507,0.33500337785928236,10,0.0,0.0,1.7214630527488737
1023,LSTMA,30,35,0,6.569165341810656,0.273715222575444,0.2266633569299055,3.951386059066161,0.6172462622937114,0.0,0.25608062582771834,13,0.3333333333333333,0.42857142857142855,1.5223310885660783
1024,LSTMA,30,35,1,8.52717150422252,0.3552988126759384,0.22182633753511297,4.191395807252123,0.5701750358324831,0.0,0.30030016533770965,15,1.0,2.0,3.124966867609246
1025,LSTMA,30,35,2,7.722048727869103,0.3217520303278793,0.22908923693848826,4.115108778059127,0.6597005570242462,0.0,0.30423960239523873,13,0.3333333333333333,0.42857142857142855,2.096781832052732
1026,LSTMA,30,35,3,7.712792849173802,0.31955005154096777,0.2268998947401942,4.095879369681325,0.6319879270261857,-0.01168955027852192,0.2843538303141011,14,0.5,0.6666666666666666,2.3248838553588658
1027,LSTMA,30,35,4,7.064555658327452,0.289535657981928,0.2346873341691357,3.9881738806147395,0.5956411721535888,-0.02699895367403382,0.32573141463450644,10,0.09090909090909091,0.125,1.452283129773663
1028,LSTMA,30,35,5,7.681895744698641,0.3186118878954736,0.24503110412225498,4.039385286081525,0.7753714145150896,-0.010894677449087009,0.3186118878954736,12,0.09090909090909091,0.1,1.7058836344157378
