Type,min_length,max_length,Run1,Run2,Similarity
GRUA-GRUA,50,55,11,18,0.35312206800621454
GRUA-GRUA,50,55,11,19,0.04050352770580698
GRUA-GRUA,50,55,11,20,0.5130741215552188
GRUA-GRUA,50,55,11,21,0.3288462861714516
GRUA-GRUA,50,55,11,22,0.12851696709567464
GRUA-GRUA,50,55,11,23,1.8928188530774504e-16
GRUA-GRUA,50,55,11,24,0.6163591090535134
GRUA-GRUA,50,55,11,25,0.10822568316981268
GRUA-GRUA,50,55,11,26,0.7656129527472457
GRUA-GRUA,50,55,11,27,0.39078579288362725
GRUA-GRUA,50,55,11,28,0.45461220634947336
GRUA-GRUA,50,55,11,29,0.11756258753326966
GRUA-GRUA,50,55,11,30,0.5596576530155515
GRUA-GRUA,50,55,12,0,0.35086034193068955
GRUA-GRUA,50,55,12,1,0.5877491809655264
GRUA-GRUA,50,55,12,2,0.514375750699744
GRUA-GRUA,50,55,12,3,0.3346207992652136
GRUA-GRUA,50,55,12,4,0.3542853902072637
GRUA-GRUA,50,55,12,5,0.11992540019485437
GRUA-GRUA,50,55,12,6,0.3282435567335623
GRUA-GRUA,50,55,12,7,0.04234447517841129
GRUA-GRUA,50,55,12,8,0.46892061699886833
GRUA-GRUA,50,55,12,9,0.1287653318331919
GRUA-GRUA,50,55,12,10,0.3827119749036966
GRUA-GRUA,50,55,12,11,0.5512509463287382
GRUA-GRUA,50,55,12,13,0.10009216616024319
GRUA-GRUA,50,55,12,14,0.5788626905044381
GRUA-GRUA,50,55,12,15,0.047095769561310424
GRUA-GRUA,50,55,12,16,-0.2653190800339099
GRUA-GRUA,50,55,12,17,0.286343221186918
GRUA-GRUA,50,55,12,18,0.38268425425522096
GRUA-GRUA,50,55,12,19,-0.04914796349552053
GRUA-GRUA,50,55,12,20,0.6264291164522596
GRUA-GRUA,50,55,12,21,0.37732124275822776
GRUA-GRUA,50,55,12,22,0.09786371755907114
GRUA-GRUA,50,55,12,23,2.2122468288242295e-16
GRUA-GRUA,50,55,12,24,0.5213064966500012
GRUA-GRUA,50,55,12,25,-0.0300453775177078
GRUA-GRUA,50,55,12,26,0.7457674139898682
GRUA-GRUA,50,55,12,27,0.25887351064730707
GRUA-GRUA,50,55,12,28,0.5927965701265683
GRUA-GRUA,50,55,12,29,0.08481890304149516
GRUA-GRUA,50,55,12,30,0.30088928997778935
GRUA-GRUA,50,55,13,0,0.2713895707051469
GRUA-GRUA,50,55,13,1,-0.020136788367386083
GRUA-GRUA,50,55,13,2,0.05500732659129326
GRUA-GRUA,50,55,13,3,0.5663522428396018
GRUA-GRUA,50,55,13,4,0.5522998743043644
GRUA-GRUA,50,55,13,5,0.6798843753352527
GRUA-GRUA,50,55,13,6,0.05348240041313505
GRUA-GRUA,50,55,13,7,0.03302102162960381
GRUA-GRUA,50,55,13,8,0.2715863884811044
GRUA-GRUA,50,55,13,9,0.510584313818817
GRUA-GRUA,50,55,13,10,0.5122364345942518
GRUA-GRUA,50,55,13,11,0.15843058923968237
GRUA-GRUA,50,55,13,12,0.10009216616024319
GRUA-GRUA,50,55,13,14,0.29497896210731933
GRUA-GRUA,50,55,13,15,0.6823703242423645
GRUA-GRUA,50,55,13,16,0.08860708193820258
GRUA-GRUA,50,55,13,17,0.2923565273071979
GRUA-GRUA,50,55,13,18,0.5705191382619527
GRUA-GRUA,50,55,13,19,0.3318242348964517
GRUA-GRUA,50,55,13,20,0.2294159683142736
GRUA-GRUA,50,55,13,21,0.23371501338773173
GRUA-GRUA,50,55,13,22,0.4138490742012324
GRUA-GRUA,50,55,13,23,-7.677658525787461e-16
GRUA-GRUA,50,55,13,24,0.3425227340845297
GRUA-GRUA,50,55,13,25,0.5432311811626785
GRUA-GRUA,50,55,13,26,0.31433735872615126
GRUA-GRUA,50,55,13,27,0.44973588397671316
GRUA-GRUA,50,55,13,28,0.10305789522286588
GRUA-GRUA,50,55,13,29,0.7184967268893514
GRUA-GRUA,50,55,13,30,0.03503457388958328
GRUA-GRUA,50,55,14,0,0.46106697251341855
GRUA-GRUA,50,55,14,1,0.41696115462411587
GRUA-GRUA,50,55,14,2,0.34692050373655153
GRUA-GRUA,50,55,14,3,0.18155350031673576
GRUA-GRUA,50,55,14,4,0.438048418037139
GRUA-GRUA,50,55,14,5,0.5259133788555354
GRUA-GRUA,50,55,14,6,0.26922806372137487
GRUA-GRUA,50,55,14,7,-0.14116903887064497
GRUA-GRUA,50,55,14,8,0.2734780072547252
GRUA-GRUA,50,55,14,9,0.25300938975103004
GRUA-GRUA,50,55,14,10,0.4329494282562179
GRUA-GRUA,50,55,14,11,0.3798006554588074
GRUA-GRUA,50,55,14,12,0.5788626905044381
GRUA-GRUA,50,55,14,13,0.29497896210731933
GRUA-GRUA,50,55,14,15,0.32949428496144145
GRUA-GRUA,50,55,14,16,-0.19928664520791348
GRUA-GRUA,50,55,14,17,0.11040219098027337
GRUA-GRUA,50,55,14,18,0.29024282234917
GRUA-GRUA,50,55,14,19,-0.04910677740034089
GRUA-GRUA,50,55,14,20,0.35464909257462157
GRUA-GRUA,50,55,14,21,0.23846867086904552
GRUA-GRUA,50,55,14,22,0.047621381258288104
GRUA-GRUA,50,55,14,23,-5.145553854773596e-17
GRUA-GRUA,50,55,14,24,0.356126437867892
GRUA-GRUA,50,55,14,25,0.030612597634205145
GRUA-GRUA,50,55,14,26,0.49404373798599244
GRUA-GRUA,50,55,14,27,0.11100768846986038
GRUA-GRUA,50,55,14,28,0.35305567076415006
GRUA-GRUA,50,55,14,29,0.27259202978786545
GRUA-GRUA,50,55,14,30,0.16808762650918946
GRUA-GRUA,50,55,15,0,0.12396367484049017
GRUA-GRUA,50,55,15,1,0.09406155766368816
GRUA-GRUA,50,55,15,2,0.12208489190382542
GRUA-GRUA,50,55,15,3,0.6304895701100516
GRUA-GRUA,50,55,15,4,0.695476664187
GRUA-GRUA,50,55,15,5,0.7062327224938301
GRUA-GRUA,50,55,15,6,4.708785858297771e-15
GRUA-GRUA,50,55,15,7,-0.28421044379019195
GRUA-GRUA,50,55,15,8,0.29577999104781244
GRUA-GRUA,50,55,15,9,-0.034713877382448084
GRUA-GRUA,50,55,15,10,0.21123136958984662
GRUA-GRUA,50,55,15,11,0.13942870945807698
GRUA-GRUA,50,55,15,12,0.047095769561310424
GRUA-GRUA,50,55,15,13,0.6823703242423645
GRUA-GRUA,50,55,15,14,0.32949428496144145
GRUA-GRUA,50,55,15,16,0.04648207114276669
GRUA-GRUA,50,55,15,17,0.11663617186867797
GRUA-GRUA,50,55,15,18,0.5164724887909269
GRUA-GRUA,50,55,15,19,0.4676202290616093
GRUA-GRUA,50,55,15,20,0.31730009568820494
GRUA-GRUA,50,55,15,21,0.0005648670514222373
GRUA-GRUA,50,55,15,22,0.5388597226019699
GRUA-GRUA,50,55,15,23,-8.331372893217081e-16
GRUA-GRUA,50,55,15,24,0.46386130410508847
GRUA-GRUA,50,55,15,25,0.6276116746217266
GRUA-GRUA,50,55,15,26,0.2517874516197846
GRUA-GRUA,50,55,15,27,0.2847226326039443
GRUA-GRUA,50,55,15,28,0.18159433409032744
GRUA-GRUA,50,55,15,29,0.7525027865104216
GRUA-GRUA,50,55,15,30,5.00526291201722e-14
GRUA-GRUA,50,55,16,0,-0.23083042688358166
GRUA-GRUA,50,55,16,1,-0.008537236637831713
GRUA-GRUA,50,55,16,2,-0.1405544196880275
GRUA-GRUA,50,55,16,3,0.016515083793208707
GRUA-GRUA,50,55,16,4,-0.14923480461103866
GRUA-GRUA,50,55,16,5,0.06571362158466279
GRUA-GRUA,50,55,16,6,-0.2956059579714438
GRUA-GRUA,50,55,16,7,0.006285594524497978
GRUA-GRUA,50,55,16,8,-0.21500577131763993
GRUA-GRUA,50,55,16,9,0.03179665580220359
GRUA-GRUA,50,55,16,10,-0.19176072530431107
GRUA-GRUA,50,55,16,11,-0.5190838653815719
GRUA-GRUA,50,55,16,12,-0.2653190800339099
GRUA-GRUA,50,55,16,13,0.08860708193820258
GRUA-GRUA,50,55,16,14,-0.19928664520791348
GRUA-GRUA,50,55,16,15,0.04648207114276669
GRUA-GRUA,50,55,16,17,0.010636940765020728
GRUA-GRUA,50,55,16,18,-0.05599109072744887
GRUA-GRUA,50,55,16,19,0.09700894500216874
GRUA-GRUA,50,55,16,20,-0.3637811775732482
GRUA-GRUA,50,55,16,21,-0.0882529363288587
GRUA-GRUA,50,55,16,22,0.11995127531233372
GRUA-GRUA,50,55,16,23,2.4915172283433355e-16
GRUA-GRUA,50,55,16,24,-0.288536575905968
GRUA-GRUA,50,55,16,25,0.13373946648166057
GRUA-GRUA,50,55,16,26,-0.33175875817186395
GRUA-GRUA,50,55,16,27,0.0027734599832667205
GRUA-GRUA,50,55,16,28,0.04971274475360939
GRUA-GRUA,50,55,16,29,0.1689661584788223
GRUA-GRUA,50,55,16,30,-0.08464642933123194
GRUA-GRUA,50,55,17,0,0.13383078522511468
GRUA-GRUA,50,55,17,1,0.33164930933630965
GRUA-GRUA,50,55,17,2,0.3395400489536578
GRUA-GRUA,50,55,17,3,0.3562370484158769
GRUA-GRUA,50,55,17,4,0.28266999798291953
GRUA-GRUA,50,55,17,5,0.22213413586245861
GRUA-GRUA,50,55,17,6,0.2993766399214363
GRUA-GRUA,50,55,17,7,0.1871547387729173
GRUA-GRUA,50,55,17,8,0.4674400150473788
GRUA-GRUA,50,55,17,9,0.14735182333926136
GRUA-GRUA,50,55,17,10,0.3105360315135863
GRUA-GRUA,50,55,17,11,0.2822176103123277
GRUA-GRUA,50,55,17,12,0.286343221186918
GRUA-GRUA,50,55,17,13,0.2923565273071979
GRUA-GRUA,50,55,17,14,0.11040219098027337
GRUA-GRUA,50,55,17,15,0.11663617186867797
GRUA-GRUA,50,55,17,16,0.010636940765020728
GRUA-GRUA,50,55,17,18,0.362328522094089
GRUA-GRUA,50,55,17,19,0.1111168080740085
GRUA-GRUA,50,55,17,20,0.21996147905458385
GRUA-GRUA,50,55,17,21,0.3094179126275823
GRUA-GRUA,50,55,17,22,0.2931478976586214
GRUA-GRUA,50,55,17,23,-7.274826056445467e-17
GRUA-GRUA,50,55,17,24,0.3612126851632073
GRUA-GRUA,50,55,17,25,0.42112366476020124
GRUA-GRUA,50,55,17,26,0.4732040692278156
GRUA-GRUA,50,55,17,27,0.2705138179614949
GRUA-GRUA,50,55,17,28,0.2064773080222453
GRUA-GRUA,50,55,17,29,0.25081522343896134
GRUA-GRUA,50,55,17,30,0.3241470034928144
GRUA-GRUA,50,55,18,0,0.4090738028412832
GRUA-GRUA,50,55,18,1,0.2701735686976995
GRUA-GRUA,50,55,18,2,0.5360147925918017
GRUA-GRUA,50,55,18,3,0.7277779060927607
GRUA-GRUA,50,55,18,4,0.67589593200355
GRUA-GRUA,50,55,18,5,0.41522412096504147
GRUA-GRUA,50,55,18,6,0.3471670248667538
GRUA-GRUA,50,55,18,7,0.09758003912485515
GRUA-GRUA,50,55,18,8,0.47488617728763843
GRUA-GRUA,50,55,18,9,0.11288620695255676
GRUA-GRUA,50,55,18,10,0.4117397205493987
GRUA-GRUA,50,55,18,11,0.35312206800621454
GRUA-GRUA,50,55,18,12,0.38268425425522096
GRUA-GRUA,50,55,18,13,0.5705191382619527
GRUA-GRUA,50,55,18,14,0.29024282234917
GRUA-GRUA,50,55,18,15,0.5164724887909269
GRUA-GRUA,50,55,18,16,-0.05599109072744887
GRUA-GRUA,50,55,18,17,0.362328522094089
GRUA-GRUA,50,55,18,19,0.4364198373168865
GRUA-GRUA,50,55,18,20,0.5213388787944919
GRUA-GRUA,50,55,18,21,0.7020444967604583
GRUA-GRUA,50,55,18,22,0.4555325381525642
GRUA-GRUA,50,55,18,23,-2.674172982071062e-16
GRUA-GRUA,50,55,18,24,0.5975278888942631
GRUA-GRUA,50,55,18,25,0.4984125401154061
GRUA-GRUA,50,55,18,26,0.6895257840227821
GRUA-GRUA,50,55,18,27,0.6149452241415203
GRUA-GRUA,50,55,18,28,0.21552030123023083
GRUA-GRUA,50,55,18,29,0.5653677212789601
GRUA-GRUA,50,55,18,30,0.12689870430131095
GRUA-GRUA,50,55,19,0,0.10943274574615616
GRUA-GRUA,50,55,19,1,-0.002750439496827694
GRUA-GRUA,50,55,19,2,0.2263565591660241
GRUA-GRUA,50,55,19,3,0.5570983949263606
GRUA-GRUA,50,55,19,4,0.4429828397110446
GRUA-GRUA,50,55,19,5,0.3005565861864594
GRUA-GRUA,50,55,19,6,3.673326307777202e-15
GRUA-GRUA,50,55,19,7,-0.01446014724653516
GRUA-GRUA,50,55,19,8,0.33368008136450344
GRUA-GRUA,50,55,19,9,-0.11589885954884757
GRUA-GRUA,50,55,19,10,-0.23411132420086428
GRUA-GRUA,50,55,19,11,0.04050352770580698
GRUA-GRUA,50,55,19,12,-0.04914796349552053
GRUA-GRUA,50,55,19,13,0.3318242348964517
GRUA-GRUA,50,55,19,14,-0.04910677740034089
GRUA-GRUA,50,55,19,15,0.4676202290616093
GRUA-GRUA,50,55,19,16,0.09700894500216874
GRUA-GRUA,50,55,19,17,0.1111168080740085
GRUA-GRUA,50,55,19,18,0.4364198373168865
GRUA-GRUA,50,55,19,20,0.09831418392170012
GRUA-GRUA,50,55,19,21,0.08207155952225403
GRUA-GRUA,50,55,19,22,0.4093674164875687
GRUA-GRUA,50,55,19,23,-7.095585738116419e-16
GRUA-GRUA,50,55,19,24,0.04845403174975661
GRUA-GRUA,50,55,19,25,0.8215182278257784
GRUA-GRUA,50,55,19,26,0.15040256090275186
GRUA-GRUA,50,55,19,27,-0.007458470938108086
GRUA-GRUA,50,55,19,28,0.17759608606518582
GRUA-GRUA,50,55,19,29,0.17406016461418045
GRUA-GRUA,50,55,19,30,3.707915624694e-14
GRUA-GRUA,50,55,20,0,0.25341070566602175
GRUA-GRUA,50,55,20,1,0.2792207899132534
GRUA-GRUA,50,55,20,2,0.44984696039974925
GRUA-GRUA,50,55,20,3,0.5030339349163248
GRUA-GRUA,50,55,20,4,0.4006852775719891
GRUA-GRUA,50,55,20,5,0.2543788870791019
GRUA-GRUA,50,55,20,6,0.32950529165764625
GRUA-GRUA,50,55,20,7,-0.046116372754104996
GRUA-GRUA,50,55,20,8,0.6263483805692017
GRUA-GRUA,50,55,20,9,0.005466515471442616
GRUA-GRUA,50,55,20,10,0.33293898024604596
GRUA-GRUA,50,55,20,11,0.5130741215552188
GRUA-GRUA,50,55,20,12,0.6264291164522596
GRUA-GRUA,50,55,20,13,0.2294159683142736
GRUA-GRUA,50,55,20,14,0.35464909257462157
GRUA-GRUA,50,55,20,15,0.31730009568820494
GRUA-GRUA,50,55,20,16,-0.3637811775732482
GRUA-GRUA,50,55,20,17,0.21996147905458385
GRUA-GRUA,50,55,20,18,0.5213388787944919
GRUA-GRUA,50,55,20,19,0.09831418392170012
GRUA-GRUA,50,55,20,21,0.4778277044978641
GRUA-GRUA,50,55,20,22,0.2073004899923022
GRUA-GRUA,50,55,20,23,4.0141020442070326e-16
GRUA-GRUA,50,55,20,24,0.6125473987187013
GRUA-GRUA,50,55,20,25,0.16529625523847363
GRUA-GRUA,50,55,20,26,0.7135286295427069
GRUA-GRUA,50,55,20,27,0.28784453097039875
GRUA-GRUA,50,55,20,28,0.24034334133642835
GRUA-GRUA,50,55,20,29,0.19770636890828283
GRUA-GRUA,50,55,20,30,0.1574329381373205
GRUA-GRUA,50,55,21,0,0.3920228366289965
GRUA-GRUA,50,55,21,1,0.2594091796821762
GRUA-GRUA,50,55,21,2,0.6214372999442054
GRUA-GRUA,50,55,21,3,0.4072931528665643
GRUA-GRUA,50,55,21,4,0.18503219387016473
GRUA-GRUA,50,55,21,5,0.157063181436594
GRUA-GRUA,50,55,21,6,0.5387755710936981
GRUA-GRUA,50,55,21,7,0.3395199112173151
GRUA-GRUA,50,55,21,8,0.2703289966206752
GRUA-GRUA,50,55,21,9,0.11766160191831787
GRUA-GRUA,50,55,21,10,0.22996788600162174
GRUA-GRUA,50,55,21,11,0.3288462861714516
GRUA-GRUA,50,55,21,12,0.37732124275822776
GRUA-GRUA,50,55,21,13,0.23371501338773173
GRUA-GRUA,50,55,21,14,0.23846867086904552
GRUA-GRUA,50,55,21,15,0.0005648670514222373
GRUA-GRUA,50,55,21,16,-0.0882529363288587
GRUA-GRUA,50,55,21,17,0.3094179126275823
GRUA-GRUA,50,55,21,18,0.7020444967604583
GRUA-GRUA,50,55,21,19,0.08207155952225403
GRUA-GRUA,50,55,21,20,0.4778277044978641
GRUA-GRUA,50,55,21,22,0.07811318642815526
GRUA-GRUA,50,55,21,23,3.6948240528937114e-16
GRUA-GRUA,50,55,21,24,0.5200688682665205
GRUA-GRUA,50,55,21,25,0.03763119652701756
GRUA-GRUA,50,55,21,26,0.662613389734395
GRUA-GRUA,50,55,21,27,0.39712812380276075
GRUA-GRUA,50,55,21,28,0.13273881960830974
GRUA-GRUA,50,55,21,29,0.14954236751513014
GRUA-GRUA,50,55,21,30,0.1230671467343103
GRUA-GRUA,50,55,22,0,0.27218886450060054
GRUA-GRUA,50,55,22,1,0.10596420542019547
GRUA-GRUA,50,55,22,2,0.2575643240327192
GRUA-GRUA,50,55,22,3,0.6913105247998053
GRUA-GRUA,50,55,22,4,0.6019802816938089
GRUA-GRUA,50,55,22,5,0.3020865086441237
GRUA-GRUA,50,55,22,6,0.03233064729654741
GRUA-GRUA,50,55,22,7,-0.03779137706201881
GRUA-GRUA,50,55,22,8,0.1052127588525524
GRUA-GRUA,50,55,22,9,0.11147026342237162
GRUA-GRUA,50,55,22,10,0.10961641152788748
GRUA-GRUA,50,55,22,11,0.12851696709567464
GRUA-GRUA,50,55,22,12,0.09786371755907114
GRUA-GRUA,50,55,22,13,0.4138490742012324
GRUA-GRUA,50,55,22,14,0.047621381258288104
GRUA-GRUA,50,55,22,15,0.5388597226019699
GRUA-GRUA,50,55,22,16,0.11995127531233372
GRUA-GRUA,50,55,22,17,0.2931478976586214
GRUA-GRUA,50,55,22,18,0.4555325381525642
GRUA-GRUA,50,55,22,19,0.4093674164875687
GRUA-GRUA,50,55,22,20,0.2073004899923022
GRUA-GRUA,50,55,22,21,0.07811318642815526
GRUA-GRUA,50,55,22,23,-9.656643642228328e-16
GRUA-GRUA,50,55,22,24,0.321207136287937
GRUA-GRUA,50,55,22,25,0.678881704643341
GRUA-GRUA,50,55,22,26,0.29524196448837253
GRUA-GRUA,50,55,22,27,0.4365761999450695
GRUA-GRUA,50,55,22,28,0.21199714942152587
GRUA-GRUA,50,55,22,29,0.6441436077221467
GRUA-GRUA,50,55,22,30,0.0098970277941258
GRUA-GRUA,50,55,23,0,-3.006926194121349e-16
GRUA-GRUA,50,55,23,1,3.8739206287003364e-16
GRUA-GRUA,50,55,23,2,1.5767258391487758e-16
GRUA-GRUA,50,55,23,3,-5.806368387990776e-16
GRUA-GRUA,50,55,23,4,-6.306444071972956e-16
GRUA-GRUA,50,55,23,5,-7.961679972148e-16
GRUA-GRUA,50,55,23,6,1.6832830773593103e-17
GRUA-GRUA,50,55,23,7,-2.504499634978898e-16
GRUA-GRUA,50,55,23,8,2.4143944257713767e-16
GRUA-GRUA,50,55,23,9,-4.0660632475441146e-16
GRUA-GRUA,50,55,23,10,1.1902370757867153e-16
GRUA-GRUA,50,55,23,11,1.8928188530774504e-16
GRUA-GRUA,50,55,23,12,2.2122468288242295e-16
GRUA-GRUA,50,55,23,13,-7.677658525787461e-16
GRUA-GRUA,50,55,23,14,-5.145553854773596e-17
GRUA-GRUA,50,55,23,15,-8.331372893217081e-16
GRUA-GRUA,50,55,23,16,2.4915172283433355e-16
GRUA-GRUA,50,55,23,17,-7.274826056445467e-17
GRUA-GRUA,50,55,23,18,-2.674172982071062e-16
GRUA-GRUA,50,55,23,19,-7.095585738116419e-16
GRUA-GRUA,50,55,23,20,4.0141020442070326e-16
GRUA-GRUA,50,55,23,21,3.6948240528937114e-16
GRUA-GRUA,50,55,23,22,-9.656643642228328e-16
GRUA-GRUA,50,55,23,24,9.940417428446196e-17
GRUA-GRUA,50,55,23,25,-9.682587997823465e-16
GRUA-GRUA,50,55,23,26,1.1317207828034724e-16
GRUA-GRUA,50,55,23,27,-2.0479452512307714e-16
GRUA-GRUA,50,55,23,28,-2.2780010961728936e-16
GRUA-GRUA,50,55,23,29,-7.005132776517167e-16
GRUA-GRUA,50,55,23,30,6.280369834734177e-16
GRUA-GRUA,50,55,24,0,0.48519418165023404
GRUA-GRUA,50,55,24,1,0.4231011854051025
GRUA-GRUA,50,55,24,2,0.5514217346834513
GRUA-GRUA,50,55,24,3,0.6319819548647575
GRUA-GRUA,50,55,24,4,0.5648191027035281
GRUA-GRUA,50,55,24,5,0.3576172825624956
GRUA-GRUA,50,55,24,6,0.35728847275869774
GRUA-GRUA,50,55,24,7,0.07608004171164635
GRUA-GRUA,50,55,24,8,0.3899494741547811
GRUA-GRUA,50,55,24,9,-0.0872613708278571
GRUA-GRUA,50,55,24,10,0.5192997281791408
GRUA-GRUA,50,55,24,11,0.6163591090535134
GRUA-GRUA,50,55,24,12,0.5213064966500012
GRUA-GRUA,50,55,24,13,0.3425227340845297
GRUA-GRUA,50,55,24,14,0.356126437867892
GRUA-GRUA,50,55,24,15,0.46386130410508847
GRUA-GRUA,50,55,24,16,-0.288536575905968
GRUA-GRUA,50,55,24,17,0.3612126851632073
GRUA-GRUA,50,55,24,18,0.5975278888942631
GRUA-GRUA,50,55,24,19,0.04845403174975661
GRUA-GRUA,50,55,24,20,0.6125473987187013
GRUA-GRUA,50,55,24,21,0.5200688682665205
GRUA-GRUA,50,55,24,22,0.321207136287937
GRUA-GRUA,50,55,24,23,9.940417428446196e-17
GRUA-GRUA,50,55,24,25,0.15170703321653933
GRUA-GRUA,50,55,24,26,0.7241161175946775
GRUA-GRUA,50,55,24,27,0.4685393027327765
GRUA-GRUA,50,55,24,28,0.2981707707647908
GRUA-GRUA,50,55,24,29,0.5562017230202212
GRUA-GRUA,50,55,24,30,0.3496567412564532
GRUA-GRUA,50,55,25,0,0.11109431931672513
GRUA-GRUA,50,55,25,1,0.060040594010924625
GRUA-GRUA,50,55,25,2,0.23057829343139324
GRUA-GRUA,50,55,25,3,0.6162643187375352
GRUA-GRUA,50,55,25,4,0.6525676596252586
GRUA-GRUA,50,55,25,5,0.49968329801918215
GRUA-GRUA,50,55,25,6,3.4436573852110125e-15
GRUA-GRUA,50,55,25,7,-0.13631984608262843
GRUA-GRUA,50,55,25,8,0.40912989519761306
GRUA-GRUA,50,55,25,9,0.16402467889130432
GRUA-GRUA,50,55,25,10,-0.020326422599305095
GRUA-GRUA,50,55,25,11,0.10822568316981268
GRUA-GRUA,50,55,25,12,-0.0300453775177078
GRUA-GRUA,50,55,25,13,0.5432311811626785
GRUA-GRUA,50,55,25,14,0.030612597634205145
GRUA-GRUA,50,55,25,15,0.6276116746217266
GRUA-GRUA,50,55,25,16,0.13373946648166057
GRUA-GRUA,50,55,25,17,0.42112366476020124
GRUA-GRUA,50,55,25,18,0.4984125401154061
GRUA-GRUA,50,55,25,19,0.8215182278257784
GRUA-GRUA,50,55,25,20,0.16529625523847363
GRUA-GRUA,50,55,25,21,0.03763119652701756
GRUA-GRUA,50,55,25,22,0.678881704643341
GRUA-GRUA,50,55,25,23,-9.682587997823465e-16
GRUA-GRUA,50,55,25,24,0.15170703321653933
GRUA-GRUA,50,55,25,26,0.22793599327866812
GRUA-GRUA,50,55,25,27,0.11965532328836537
GRUA-GRUA,50,55,25,28,0.18563495156129153
GRUA-GRUA,50,55,25,29,0.466111320723989
GRUA-GRUA,50,55,25,30,4.3695528365981746e-14
GRUA-GRUA,50,55,26,0,0.5110133752826145
GRUA-GRUA,50,55,26,1,0.5870626609414611
GRUA-GRUA,50,55,26,2,0.709747556113012
GRUA-GRUA,50,55,26,3,0.5169238543527754
GRUA-GRUA,50,55,26,4,0.5242964611054799
GRUA-GRUA,50,55,26,5,0.23819266493961497
GRUA-GRUA,50,55,26,6,0.6109382178004064
GRUA-GRUA,50,55,26,7,0.08895337877368889
GRUA-GRUA,50,55,26,8,0.6062270965445996
GRUA-GRUA,50,55,26,9,0.20740737895236902
GRUA-GRUA,50,55,26,10,0.4784480409716395
GRUA-GRUA,50,55,26,11,0.7656129527472457
GRUA-GRUA,50,55,26,12,0.7457674139898682
GRUA-GRUA,50,55,26,13,0.31433735872615126
GRUA-GRUA,50,55,26,14,0.49404373798599244
GRUA-GRUA,50,55,26,15,0.2517874516197846
GRUA-GRUA,50,55,26,16,-0.33175875817186395
GRUA-GRUA,50,55,26,17,0.4732040692278156
GRUA-GRUA,50,55,26,18,0.6895257840227821
GRUA-GRUA,50,55,26,19,0.15040256090275186
GRUA-GRUA,50,55,26,20,0.7135286295427069
GRUA-GRUA,50,55,26,21,0.662613389734395
GRUA-GRUA,50,55,26,22,0.29524196448837253
GRUA-GRUA,50,55,26,23,1.1317207828034724e-16
GRUA-GRUA,50,55,26,24,0.7241161175946775
GRUA-GRUA,50,55,26,25,0.22793599327866812
GRUA-GRUA,50,55,26,27,0.5246558024278272
GRUA-GRUA,50,55,26,28,0.43318212098909104
GRUA-GRUA,50,55,26,29,0.24956506964984299
GRUA-GRUA,50,55,26,30,0.39915684356682485
GRUA-GRUA,50,55,27,0,0.4205516316958206
GRUA-GRUA,50,55,27,1,0.29637894253759856
GRUA-GRUA,50,55,27,2,0.3355536957233718
GRUA-GRUA,50,55,27,3,0.5528152476680908
GRUA-GRUA,50,55,27,4,0.3467142574034881
GRUA-GRUA,50,55,27,5,0.13251260186506825
GRUA-GRUA,50,55,27,6,0.17801030969848486
GRUA-GRUA,50,55,27,7,0.40849742357676133
GRUA-GRUA,50,55,27,8,0.15637320760744106
GRUA-GRUA,50,55,27,9,0.18853666563387722
GRUA-GRUA,50,55,27,10,0.5825608001570802
GRUA-GRUA,50,55,27,11,0.39078579288362725
GRUA-GRUA,50,55,27,12,0.25887351064730707
GRUA-GRUA,50,55,27,13,0.44973588397671316
GRUA-GRUA,50,55,27,14,0.11100768846986038
GRUA-GRUA,50,55,27,15,0.2847226326039443
GRUA-GRUA,50,55,27,16,0.0027734599832667205
GRUA-GRUA,50,55,27,17,0.2705138179614949
GRUA-GRUA,50,55,27,18,0.6149452241415203
GRUA-GRUA,50,55,27,19,-0.007458470938108086
GRUA-GRUA,50,55,27,20,0.28784453097039875
GRUA-GRUA,50,55,27,21,0.39712812380276075
GRUA-GRUA,50,55,27,22,0.4365761999450695
GRUA-GRUA,50,55,27,23,-2.0479452512307714e-16
GRUA-GRUA,50,55,27,24,0.4685393027327765
GRUA-GRUA,50,55,27,25,0.11965532328836537
GRUA-GRUA,50,55,27,26,0.5246558024278272
GRUA-GRUA,50,55,27,28,0.19466976806550026
GRUA-GRUA,50,55,27,29,0.49248271183776304
GRUA-GRUA,50,55,27,30,0.2626913614128931
GRUA-GRUA,50,55,28,0,0.17297485748101984
GRUA-GRUA,50,55,28,1,0.5979255192310893
GRUA-GRUA,50,55,28,2,0.6165126329096526
GRUA-GRUA,50,55,28,3,0.36125158983030126
GRUA-GRUA,50,55,28,4,0.24719706975102873
GRUA-GRUA,50,55,28,5,0.17561068001687125
GRUA-GRUA,50,55,28,6,0.29424891698809047
GRUA-GRUA,50,55,28,7,0.009121351958140051
GRUA-GRUA,50,55,28,8,0.27739702002618366
GRUA-GRUA,50,55,28,9,-5.7698831587514035e-05
GRUA-GRUA,50,55,28,10,0.10499863684476307
GRUA-GRUA,50,55,28,11,0.45461220634947336
GRUA-GRUA,50,55,28,12,0.5927965701265683
GRUA-GRUA,50,55,28,13,0.10305789522286588
GRUA-GRUA,50,55,28,14,0.35305567076415006
GRUA-GRUA,50,55,28,15,0.18159433409032744
GRUA-GRUA,50,55,28,16,0.04971274475360939
GRUA-GRUA,50,55,28,17,0.2064773080222453
